"","y","n_distinct(species)","...1","target_fid","rich_1d_geog","x","rich_2d","depth"
"9443",-4.5,4,9443,8320,3,84.5,2,5007.75
"9444",-4.5,4,9444,8320,3,84.5,2,5007.75
"9445",-4.5,4,9445,8320,3,84.5,2,5007.75
"9446",-4.5,4,9446,8320,3,84.5,2,5007.75
"9447",-4.5,4,9447,8321,3,85.5,2,4960.75
"9448",-4.5,4,9448,8321,3,85.5,2,4960.75
"9449",-4.5,4,9449,8321,3,85.5,2,4960.75
"9450",-4.5,4,9450,8321,3,85.5,2,4960.75
"9451",-4.5,4,9451,8321,3,85.5,2,4960.75
"9452",-4.5,4,9452,8321,3,85.5,2,4960.75
"9453",-4.5,4,9453,8321,3,85.5,2,4960.75
"9454",-4.5,4,9454,8321,3,85.5,2,4960.75
"9455",-4.5,4,9455,8321,3,85.5,2,4960.75
"9456",-4.5,4,9456,8322,3,86.5,2,5010.25
"9457",-4.5,4,9457,8322,3,86.5,2,5010.25
"9458",-4.5,4,9458,8322,3,86.5,2,5010.25
"9459",-4.5,4,9459,8322,3,86.5,2,5010.25
"9460",-4.5,4,9460,8322,3,86.5,2,5010.25
"9461",-4.5,4,9461,8322,3,86.5,2,5010.25
"9462",-4.5,4,9462,8322,3,86.5,2,5010.25
"9463",-4.5,4,9463,8322,3,86.5,2,5010.25
"9464",-4.5,4,9464,8322,3,86.5,2,5010.25
"9465",-4.5,4,9465,8323,3,87.5,2,5013.75
"9466",-4.5,4,9466,8323,3,87.5,2,5013.75
"9467",-4.5,4,9467,8323,3,87.5,2,5013.75
"9468",-4.5,4,9468,8323,3,87.5,2,5013.75
"9469",-4.5,4,9469,8323,3,87.5,2,5013.75
"9470",-4.5,4,9470,8323,3,87.5,2,5013.75
"9471",-4.5,4,9471,8323,3,87.5,2,5013.75
"9472",-4.5,4,9472,8323,3,87.5,2,5013.75
"9473",-4.5,4,9473,8323,3,87.5,2,5013.75
"9474",-4.5,4,9474,8324,3,88.5,2,4613.5
"9475",-4.5,4,9475,8324,3,88.5,2,4613.5
"9476",-4.5,4,9476,8324,3,88.5,2,4613.5
"9477",-4.5,4,9477,8324,3,88.5,2,4613.5
"9478",-4.5,4,9478,8324,3,88.5,2,4613.5
"9479",-4.5,4,9479,8324,3,88.5,2,4613.5
"9480",-4.5,4,9480,8324,3,88.5,2,4613.5
"9481",-4.5,4,9481,8324,3,88.5,2,4613.5
"9482",-4.5,4,9482,8324,3,88.5,2,4613.5
"9483",-4.5,4,9483,8325,2,89.5,1,4062.49975586
"9484",-4.5,4,9484,8325,2,89.5,1,4062.49975586
"9485",-4.5,4,9485,8325,2,89.5,1,4062.49975586
"9486",-4.5,4,9486,8325,2,89.5,1,4062.49975586
"9487",-4.5,4,9487,8326,2,90.5,1,4922.75
"9488",-4.5,4,9488,8326,2,90.5,1,4922.75
"9489",-4.5,4,9489,8326,2,90.5,1,4922.75
"9490",-4.5,4,9490,8326,2,90.5,1,4922.75
"9491",-4.5,4,9491,8327,2,91.5,1,4983.25
"9492",-4.5,4,9492,8327,2,91.5,1,4983.25
"9493",-4.5,4,9493,8327,2,91.5,1,4983.25
"9494",-4.5,4,9494,8327,2,91.5,1,4983.25
"9495",-4.5,4,9495,8328,2,92.5,1,4956
"9496",-4.5,4,9496,8328,2,92.5,1,4956
"9497",-4.5,4,9497,8328,2,92.5,1,4956
"9498",-4.5,4,9498,8328,2,92.5,1,4956
"9499",-4.5,4,9499,8329,2,93.5,1,4812.50048828
"9500",-4.5,4,9500,8329,2,93.5,1,4812.50048828
"9501",-4.5,4,9501,8329,2,93.5,1,4812.50048828
"9502",-4.5,4,9502,8329,2,93.5,1,4812.50048828
"9503",-4.5,4,9503,8330,2,94.5,1,5019
"9504",-4.5,4,9504,8330,2,94.5,1,5019
"9505",-4.5,4,9505,8330,2,94.5,1,5019
"9506",-4.5,4,9506,8330,2,94.5,1,5019
"9507",-4.5,4,9507,8331,2,95.5,1,4921.5
"9508",-4.5,4,9508,8331,2,95.5,1,4921.5
"9509",-4.5,4,9509,8331,2,95.5,1,4921.5
"9510",-4.5,4,9510,8331,2,95.5,1,4921.5
"9511",-4.5,4,9511,8332,2,96.5,1,5115
"9512",-4.5,4,9512,8332,2,96.5,1,5115
"9513",-4.5,4,9513,8332,2,96.5,1,5115
"9514",-4.5,4,9514,8332,2,96.5,1,5115
"9515",-4.5,4,9515,8333,2,97.5,1,4762.5
"9516",-4.5,4,9516,8333,2,97.5,1,4762.5
"9517",-4.5,4,9517,8333,2,97.5,1,4762.5
"9518",-4.5,4,9518,8333,2,97.5,1,4762.5
"9519",-4.5,4,9519,8334,2,98.5,1,4529
"9520",-4.5,4,9520,8334,2,98.5,1,4529
"9521",-4.5,4,9521,8334,2,98.5,1,4529
"9522",-4.5,4,9522,8334,2,98.5,1,4529
"9523",-4.5,4,9523,8335,2,99.5,1,4085.75
"9524",-4.5,4,9524,8335,2,99.5,1,4085.75
"9525",-4.5,4,9525,8335,2,99.5,1,4085.75
"9526",-4.5,4,9526,8335,2,99.5,1,4085.75
"9527",-4.5,4,9527,8336,2,100.5,1,4544.75048828
"9528",-4.5,4,9528,8336,2,100.5,1,4544.75048828
"9529",-4.5,4,9529,8336,2,100.5,1,4544.75048828
"9530",-4.5,4,9530,8336,2,100.5,1,4544.75048828
"9531",-4.5,4,9531,8337,2,101.5,1,616.249633789
"9532",-4.5,4,9532,8337,2,101.5,1,616.249633789
"9533",-4.5,4,9533,8337,2,101.5,1,616.249633789
"9534",-4.5,4,9534,8337,2,101.5,1,616.249633789
"9535",-4.5,4,9535,8338,2,102.5,1,85.2500228882
"9536",-4.5,4,9536,8338,2,102.5,1,85.2500228882
"9537",-4.5,4,9537,8338,2,102.5,1,85.2500228882
"9538",-4.5,4,9538,8338,2,102.5,1,85.2500228882
"9539",-4.5,4,9539,8343,2,107.5,1,30.4999961853
"9540",-4.5,4,9540,8343,2,107.5,1,30.4999961853
"9541",-4.5,4,9541,8343,2,107.5,1,30.4999961853
"9542",-4.5,4,9542,8343,2,107.5,1,30.4999961853
"9543",-4.5,4,9543,8344,2,108.5,1,42
"9544",-4.5,4,9544,8344,2,108.5,1,42
"9545",-4.5,4,9545,8344,2,108.5,1,42
"9546",-4.5,4,9546,8344,2,108.5,1,42
"9547",-4.5,4,9547,8345,2,109.5,1,47
"9548",-4.5,4,9548,8345,2,109.5,1,47
"9549",-4.5,4,9549,8345,2,109.5,1,47
"9550",-4.5,4,9550,8345,2,109.5,1,47
"9551",-4.5,4,9551,8346,2,110.5,1,44.4999885559
"9552",-4.5,4,9552,8346,2,110.5,1,44.4999885559
"9553",-4.5,4,9553,8346,2,110.5,1,44.4999885559
"9554",-4.5,4,9554,8346,2,110.5,1,44.4999885559
"9555",-4.5,4,9555,8347,2,111.5,1,60
"9556",-4.5,4,9556,8347,2,111.5,1,60
"9557",-4.5,4,9557,8347,2,111.5,1,60
"9558",-4.5,4,9558,8347,2,111.5,1,60
"9559",-4.5,4,9559,8348,2,112.5,1,49
"9560",-4.5,4,9560,8348,2,112.5,1,49
"9561",-4.5,4,9561,8348,2,112.5,1,49
"9562",-4.5,4,9562,8348,2,112.5,1,49
"9563",-4.5,4,9563,8349,2,113.5,1,33.75
"9564",-4.5,4,9564,8349,2,113.5,1,33.75
"9565",-4.5,4,9565,8349,2,113.5,1,33.75
"9566",-4.5,4,9566,8349,2,113.5,1,33.75
"9567",-4.5,4,9567,8353,1,117.5,1,1343.24975586
"9568",-4.5,4,9568,8354,1,118.5,1,2175.25
"9569",-3.5,4,9569,8425,2,60.5,1,3684.75
"9570",-3.5,4,9570,8425,2,60.5,1,3684.75
"9571",-3.5,4,9571,8425,2,60.5,1,3684.75
"9572",-3.5,4,9572,8425,2,60.5,1,3684.75
"9573",-3.5,4,9573,8426,2,61.5,1,4025.75
"9574",-3.5,4,9574,8426,2,61.5,1,4025.75
"9575",-3.5,4,9575,8426,2,61.5,1,4025.75
"9576",-3.5,4,9576,8426,2,61.5,1,4025.75
"9577",-3.5,4,9577,8427,2,62.5,1,3896.5
"9578",-3.5,4,9578,8427,2,62.5,1,3896.5
"9579",-3.5,4,9579,8427,2,62.5,1,3896.5
"9580",-3.5,4,9580,8427,2,62.5,1,3896.5
"9581",-3.5,4,9581,8428,2,63.5,1,4349.5
"9582",-3.5,4,9582,8428,2,63.5,1,4349.5
"9583",-3.5,4,9583,8428,2,63.5,1,4349.5
"9584",-3.5,4,9584,8428,2,63.5,1,4349.5
"9585",-3.5,4,9585,8429,2,64.5,1,3988.74951172
"9586",-3.5,4,9586,8429,2,64.5,1,3988.74951172
"9587",-3.5,4,9587,8429,2,64.5,1,3988.74951172
"9588",-3.5,4,9588,8429,2,64.5,1,3988.74951172
"9589",-3.5,4,9589,8430,2,65.5,1,3212.74951172
"9590",-3.5,4,9590,8430,2,65.5,1,3212.74951172
"9591",-3.5,4,9591,8430,2,65.5,1,3212.74951172
"9592",-3.5,4,9592,8430,2,65.5,1,3212.74951172
"9593",-3.5,4,9593,8431,2,66.5,1,3143.50048828
"9594",-3.5,4,9594,8431,2,66.5,1,3143.50048828
"9595",-3.5,4,9595,8431,2,66.5,1,3143.50048828
"9596",-3.5,4,9596,8431,2,66.5,1,3143.50048828
"9597",-3.5,4,9597,8432,2,67.5,1,2994.24951172
"9598",-3.5,4,9598,8432,2,67.5,1,2994.24951172
"9599",-3.5,4,9599,8432,2,67.5,1,2994.24951172
"9600",-3.5,4,9600,8432,2,67.5,1,2994.24951172
"9601",-3.5,4,9601,8433,2,68.5,1,2818.25024414
"9602",-3.5,4,9602,8433,2,68.5,1,2818.25024414
"9603",-3.5,4,9603,8433,2,68.5,1,2818.25024414
"9604",-3.5,4,9604,8433,2,68.5,1,2818.25024414
"9605",-3.5,4,9605,8434,2,69.5,1,4109.5
"9606",-3.5,4,9606,8434,2,69.5,1,4109.5
"9607",-3.5,4,9607,8434,2,69.5,1,4109.5
"9608",-3.5,4,9608,8434,2,69.5,1,4109.5
"9609",-3.5,4,9609,8435,2,70.5,1,3830.25
"9610",-3.5,4,9610,8435,2,70.5,1,3830.25
"9611",-3.5,4,9611,8435,2,70.5,1,3830.25
"9612",-3.5,4,9612,8435,2,70.5,1,3830.25
"9613",-3.5,4,9613,8436,2,71.5,1,4481.5
"9614",-3.5,4,9614,8436,2,71.5,1,4481.5
"9615",-3.5,4,9615,8436,2,71.5,1,4481.5
"9616",-3.5,4,9616,8436,2,71.5,1,4481.5
"9617",-3.5,4,9617,8437,3,72.5,2,3557.75
"9618",-3.5,4,9618,8437,3,72.5,2,3557.75
"9619",-3.5,4,9619,8437,3,72.5,2,3557.75
"9620",-3.5,4,9620,8437,3,72.5,2,3557.75
"9621",-3.5,4,9621,8437,3,72.5,2,3557.75
"9622",-3.5,4,9622,8437,3,72.5,2,3557.75
"9623",-3.5,4,9623,8437,3,72.5,2,3557.75
"9624",-3.5,4,9624,8437,3,72.5,2,3557.75
"9625",-3.5,4,9625,8437,3,72.5,2,3557.75
"9626",-3.5,4,9626,8438,3,73.5,2,3429.75
"9627",-3.5,4,9627,8438,3,73.5,2,3429.75
"9628",-3.5,4,9628,8438,3,73.5,2,3429.75
"9629",-3.5,4,9629,8438,3,73.5,2,3429.75
"9630",-3.5,4,9630,8438,3,73.5,2,3429.75
"9631",-3.5,4,9631,8438,3,73.5,2,3429.75
"9632",-3.5,4,9632,8438,3,73.5,2,3429.75
"9633",-3.5,4,9633,8438,3,73.5,2,3429.75
"9634",-3.5,4,9634,8438,3,73.5,2,3429.75
"9635",-3.5,4,9635,8439,3,74.5,2,4747
"9636",-3.5,4,9636,8439,3,74.5,2,4747
"9637",-3.5,4,9637,8439,3,74.5,2,4747
"9638",-3.5,4,9638,8439,3,74.5,2,4747
"9639",-3.5,4,9639,8439,3,74.5,2,4747
"9640",-3.5,4,9640,8439,3,74.5,2,4747
"9641",-3.5,4,9641,8439,3,74.5,2,4747
"9642",-3.5,4,9642,8439,3,74.5,2,4747
"9643",-3.5,4,9643,8439,3,74.5,2,4747
"9644",-3.5,4,9644,8440,3,75.5,2,4987
"9645",-3.5,4,9645,8440,3,75.5,2,4987
"9646",-3.5,4,9646,8440,3,75.5,2,4987
"9647",-3.5,4,9647,8440,3,75.5,2,4987
"9648",-3.5,4,9648,8440,3,75.5,2,4987
"9649",-3.5,4,9649,8440,3,75.5,2,4987
"9650",-3.5,4,9650,8440,3,75.5,2,4987
"9651",-3.5,4,9651,8440,3,75.5,2,4987
"9652",-3.5,4,9652,8440,3,75.5,2,4987
"9653",-3.5,4,9653,8441,3,76.5,2,5049.25
"9654",-3.5,4,9654,8441,3,76.5,2,5049.25
"9655",-3.5,4,9655,8441,3,76.5,2,5049.25
"9656",-3.5,4,9656,8441,3,76.5,2,5049.25
"9657",-3.5,4,9657,8441,3,76.5,2,5049.25
"9658",-3.5,4,9658,8441,3,76.5,2,5049.25
"9659",-3.5,4,9659,8441,3,76.5,2,5049.25
"9660",-3.5,4,9660,8441,3,76.5,2,5049.25
"9661",-3.5,4,9661,8441,3,76.5,2,5049.25
"9662",-3.5,4,9662,8442,3,77.5,2,4943.25
"9663",-3.5,4,9663,8442,3,77.5,2,4943.25
"9664",-3.5,4,9664,8442,3,77.5,2,4943.25
"9665",-3.5,4,9665,8442,3,77.5,2,4943.25
"9666",-3.5,4,9666,8442,3,77.5,2,4943.25
"9667",-3.5,4,9667,8442,3,77.5,2,4943.25
"9668",-3.5,4,9668,8442,3,77.5,2,4943.25
"9669",-3.5,4,9669,8442,3,77.5,2,4943.25
"9670",-3.5,4,9670,8442,3,77.5,2,4943.25
"9671",-3.5,4,9671,8443,3,78.5,2,5073.5
"9672",-3.5,4,9672,8443,3,78.5,2,5073.5
"9673",-3.5,4,9673,8443,3,78.5,2,5073.5
"9674",-3.5,4,9674,8443,3,78.5,2,5073.5
"9675",-3.5,4,9675,8443,3,78.5,2,5073.5
"9676",-3.5,4,9676,8443,3,78.5,2,5073.5
"9677",-3.5,4,9677,8443,3,78.5,2,5073.5
"9678",-3.5,4,9678,8443,3,78.5,2,5073.5
"9679",-3.5,4,9679,8443,3,78.5,2,5073.5
"9680",-3.5,4,9680,8444,3,79.5,2,5206.75
"9681",-3.5,4,9681,8444,3,79.5,2,5206.75
"9682",-3.5,4,9682,8444,3,79.5,2,5206.75
"9683",-3.5,4,9683,8444,3,79.5,2,5206.75
"9684",-3.5,4,9684,8444,3,79.5,2,5206.75
"9685",-3.5,4,9685,8444,3,79.5,2,5206.75
"9686",-3.5,4,9686,8444,3,79.5,2,5206.75
"9687",-3.5,4,9687,8444,3,79.5,2,5206.75
"9688",-3.5,4,9688,8444,3,79.5,2,5206.75
"9689",-3.5,4,9689,8445,3,80.5,2,4923.5
"9690",-3.5,4,9690,8445,3,80.5,2,4923.5
"9691",-3.5,4,9691,8445,3,80.5,2,4923.5
"9692",-3.5,4,9692,8445,3,80.5,2,4923.5
"9693",-3.5,4,9693,8445,3,80.5,2,4923.5
"9694",-3.5,4,9694,8445,3,80.5,2,4923.5
"9695",-3.5,4,9695,8445,3,80.5,2,4923.5
"9696",-3.5,4,9696,8445,3,80.5,2,4923.5
"9697",-3.5,4,9697,8445,3,80.5,2,4923.5
"9698",-3.5,4,9698,8446,3,81.5,2,4976
"9699",-3.5,4,9699,8446,3,81.5,2,4976
"9700",-3.5,4,9700,8446,3,81.5,2,4976
"9701",-3.5,4,9701,8446,3,81.5,2,4976
"9702",-3.5,4,9702,8446,3,81.5,2,4976
"9703",-3.5,4,9703,8446,3,81.5,2,4976
"9704",-3.5,4,9704,8446,3,81.5,2,4976
"9705",-3.5,4,9705,8446,3,81.5,2,4976
"9706",-3.5,4,9706,8446,3,81.5,2,4976
"9707",-3.5,4,9707,8447,3,82.5,2,3933.25024414
"9708",-3.5,4,9708,8447,3,82.5,2,3933.25024414
"9709",-3.5,4,9709,8447,3,82.5,2,3933.25024414
"9710",-3.5,4,9710,8447,3,82.5,2,3933.25024414
"9711",-3.5,4,9711,8447,3,82.5,2,3933.25024414
"9712",-3.5,4,9712,8447,3,82.5,2,3933.25024414
"9713",-3.5,4,9713,8447,3,82.5,2,3933.25024414
"9714",-3.5,4,9714,8447,3,82.5,2,3933.25024414
"9715",-3.5,4,9715,8447,3,82.5,2,3933.25024414
"9716",-3.5,4,9716,8448,3,83.5,2,4956
"9717",-3.5,4,9717,8448,3,83.5,2,4956
"9718",-3.5,4,9718,8448,3,83.5,2,4956
"9719",-3.5,4,9719,8448,3,83.5,2,4956
"9720",-3.5,4,9720,8448,3,83.5,2,4956
"9721",-3.5,4,9721,8448,3,83.5,2,4956
"9722",-3.5,4,9722,8448,3,83.5,2,4956
"9723",-3.5,4,9723,8448,3,83.5,2,4956
"9724",-3.5,4,9724,8448,3,83.5,2,4956
"9725",-3.5,4,9725,8449,3,84.5,2,4838.25
"9726",-3.5,4,9726,8449,3,84.5,2,4838.25
"9727",-3.5,4,9727,8449,3,84.5,2,4838.25
"9728",-3.5,4,9728,8449,3,84.5,2,4838.25
"9729",-3.5,4,9729,8449,3,84.5,2,4838.25
"9730",-3.5,4,9730,8449,3,84.5,2,4838.25
"9731",-3.5,4,9731,8449,3,84.5,2,4838.25
"9732",-3.5,4,9732,8449,3,84.5,2,4838.25
"9733",-3.5,4,9733,8449,3,84.5,2,4838.25
"9734",-3.5,4,9734,8450,3,85.5,2,4873
"9735",-3.5,4,9735,8450,3,85.5,2,4873
"9736",-3.5,4,9736,8450,3,85.5,2,4873
"9737",-3.5,4,9737,8450,3,85.5,2,4873
"9738",-3.5,4,9738,8450,3,85.5,2,4873
"9739",-3.5,4,9739,8450,3,85.5,2,4873
"9740",-3.5,4,9740,8450,3,85.5,2,4873
"9741",-3.5,4,9741,8450,3,85.5,2,4873
"9742",-3.5,4,9742,8450,3,85.5,2,4873
"9743",-3.5,4,9743,8451,3,86.5,2,4858.5
"9744",-3.5,4,9744,8451,3,86.5,2,4858.5
"9745",-3.5,4,9745,8451,3,86.5,2,4858.5
"9746",-3.5,4,9746,8451,3,86.5,2,4858.5
"9747",-3.5,4,9747,8451,3,86.5,2,4858.5
"9748",-3.5,4,9748,8451,3,86.5,2,4858.5
"9749",-3.5,4,9749,8451,3,86.5,2,4858.5
"9750",-3.5,4,9750,8451,3,86.5,2,4858.5
"9751",-3.5,4,9751,8451,3,86.5,2,4858.5
"9752",-3.5,4,9752,8452,3,87.5,2,4930.75
"9753",-3.5,4,9753,8452,3,87.5,2,4930.75
"9754",-3.5,4,9754,8452,3,87.5,2,4930.75
"9755",-3.5,4,9755,8452,3,87.5,2,4930.75
"9756",-3.5,4,9756,8452,3,87.5,2,4930.75
"9757",-3.5,4,9757,8452,3,87.5,2,4930.75
"9758",-3.5,4,9758,8452,3,87.5,2,4930.75
"9759",-3.5,4,9759,8452,3,87.5,2,4930.75
"9760",-3.5,4,9760,8452,3,87.5,2,4930.75
"9761",-3.5,4,9761,8453,2,88.5,1,4778.99951172
"9762",-3.5,4,9762,8453,2,88.5,1,4778.99951172
"9763",-3.5,4,9763,8453,2,88.5,1,4778.99951172
"9764",-3.5,4,9764,8453,2,88.5,1,4778.99951172
"9765",-3.5,4,9765,8454,2,89.5,1,3138
"9766",-3.5,4,9766,8454,2,89.5,1,3138
"9767",-3.5,4,9767,8454,2,89.5,1,3138
"9768",-3.5,4,9768,8454,2,89.5,1,3138
"9769",-3.5,4,9769,8455,2,90.5,1,4413.25
"9770",-3.5,4,9770,8455,2,90.5,1,4413.25
"9771",-3.5,4,9771,8455,2,90.5,1,4413.25
"9772",-3.5,4,9772,8455,2,90.5,1,4413.25
"9773",-3.5,4,9773,8456,2,91.5,1,4896
"9774",-3.5,4,9774,8456,2,91.5,1,4896
"9775",-3.5,4,9775,8456,2,91.5,1,4896
"9776",-3.5,4,9776,8456,2,91.5,1,4896
"9777",-3.5,4,9777,8457,2,92.5,1,4826.5
"9778",-3.5,4,9778,8457,2,92.5,1,4826.5
"9779",-3.5,4,9779,8457,2,92.5,1,4826.5
"9780",-3.5,4,9780,8457,2,92.5,1,4826.5
"9781",-3.5,4,9781,8458,2,93.5,1,4841.75
"9782",-3.5,4,9782,8458,2,93.5,1,4841.75
"9783",-3.5,4,9783,8458,2,93.5,1,4841.75
"9784",-3.5,4,9784,8458,2,93.5,1,4841.75
"9785",-3.5,4,9785,8459,2,94.5,1,4839
"9786",-3.5,4,9786,8459,2,94.5,1,4839
"9787",-3.5,4,9787,8459,2,94.5,1,4839
"9788",-3.5,4,9788,8459,2,94.5,1,4839
"9789",-3.5,4,9789,8460,2,95.5,1,4888
"9790",-3.5,4,9790,8460,2,95.5,1,4888
"9791",-3.5,4,9791,8460,2,95.5,1,4888
"9792",-3.5,4,9792,8460,2,95.5,1,4888
"9793",-3.5,4,9793,8461,2,96.5,1,4870.5
"9794",-3.5,4,9794,8461,2,96.5,1,4870.5
"9795",-3.5,4,9795,8461,2,96.5,1,4870.5
"9796",-3.5,4,9796,8461,2,96.5,1,4870.5
"9797",-3.5,4,9797,8462,2,97.5,1,4564.50048828
"9798",-3.5,4,9798,8462,2,97.5,1,4564.50048828
"9799",-3.5,4,9799,8462,2,97.5,1,4564.50048828
"9800",-3.5,4,9800,8462,2,97.5,1,4564.50048828
"9801",-3.5,4,9801,8463,2,98.5,1,4353.75
"9802",-3.5,4,9802,8463,2,98.5,1,4353.75
"9803",-3.5,4,9803,8463,2,98.5,1,4353.75
"9804",-3.5,4,9804,8463,2,98.5,1,4353.75
"9805",-3.5,4,9805,8465,2,100.5,1,617.250549316
"9806",-3.5,4,9806,8465,2,100.5,1,617.250549316
"9807",-3.5,4,9807,8465,2,100.5,1,617.250549316
"9808",-3.5,4,9808,8465,2,100.5,1,617.250549316
"9809",-3.5,4,9809,8466,2,101.5,1,493.250244141
"9810",-3.5,4,9810,8466,2,101.5,1,493.250244141
"9811",-3.5,4,9811,8466,2,101.5,1,493.250244141
"9812",-3.5,4,9812,8466,2,101.5,1,493.250244141
"9813",-3.5,4,9813,8474,2,109.5,1,37
"9814",-3.5,4,9814,8474,2,109.5,1,37
"9815",-3.5,4,9815,8474,2,109.5,1,37
"9816",-3.5,4,9816,8474,2,109.5,1,37
"9817",-2.5,4,9817,8555,2,61.5,1,4686
"9818",-2.5,4,9818,8555,2,61.5,1,4686
"9819",-2.5,4,9819,8555,2,61.5,1,4686
"9820",-2.5,4,9820,8555,2,61.5,1,4686
"9821",-2.5,4,9821,8556,2,62.5,1,4427.25
"9822",-2.5,4,9822,8556,2,62.5,1,4427.25
"9823",-2.5,4,9823,8556,2,62.5,1,4427.25
"9824",-2.5,4,9824,8556,2,62.5,1,4427.25
"9825",-2.5,4,9825,8557,2,63.5,1,4701.5
"9826",-2.5,4,9826,8557,2,63.5,1,4701.5
"9827",-2.5,4,9827,8557,2,63.5,1,4701.5
"9828",-2.5,4,9828,8557,2,63.5,1,4701.5
"9829",-2.5,4,9829,8558,2,64.5,1,4309.75
"9830",-2.5,4,9830,8558,2,64.5,1,4309.75
"9831",-2.5,4,9831,8558,2,64.5,1,4309.75
"9832",-2.5,4,9832,8558,2,64.5,1,4309.75
"9833",-2.5,4,9833,8559,2,65.5,1,3215.24975586
"9834",-2.5,4,9834,8559,2,65.5,1,3215.24975586
"9835",-2.5,4,9835,8559,2,65.5,1,3215.24975586
"9836",-2.5,4,9836,8559,2,65.5,1,3215.24975586
"9837",-2.5,4,9837,8560,2,66.5,1,4031.49975586
"9838",-2.5,4,9838,8560,2,66.5,1,4031.49975586
"9839",-2.5,4,9839,8560,2,66.5,1,4031.49975586
"9840",-2.5,4,9840,8560,2,66.5,1,4031.49975586
"9841",-2.5,4,9841,8561,2,67.5,1,3456.25
"9842",-2.5,4,9842,8561,2,67.5,1,3456.25
"9843",-2.5,4,9843,8561,2,67.5,1,3456.25
"9844",-2.5,4,9844,8561,2,67.5,1,3456.25
"9845",-2.5,4,9845,8562,2,68.5,1,3565.49975586
"9846",-2.5,4,9846,8562,2,68.5,1,3565.49975586
"9847",-2.5,4,9847,8562,2,68.5,1,3565.49975586
"9848",-2.5,4,9848,8562,2,68.5,1,3565.49975586
"9849",-2.5,4,9849,8563,2,69.5,1,3916.49975586
"9850",-2.5,4,9850,8563,2,69.5,1,3916.49975586
"9851",-2.5,4,9851,8563,2,69.5,1,3916.49975586
"9852",-2.5,4,9852,8563,2,69.5,1,3916.49975586
"9853",-2.5,4,9853,8564,2,70.5,1,3547.5
"9854",-2.5,4,9854,8564,2,70.5,1,3547.5
"9855",-2.5,4,9855,8564,2,70.5,1,3547.5
"9856",-2.5,4,9856,8564,2,70.5,1,3547.5
"9857",-2.5,4,9857,8565,2,71.5,1,3840.50024414
"9858",-2.5,4,9858,8565,2,71.5,1,3840.50024414
"9859",-2.5,4,9859,8565,2,71.5,1,3840.50024414
"9860",-2.5,4,9860,8565,2,71.5,1,3840.50024414
"9861",-2.5,4,9861,8566,2,72.5,1,4095.50024414
"9862",-2.5,4,9862,8566,2,72.5,1,4095.50024414
"9863",-2.5,4,9863,8566,2,72.5,1,4095.50024414
"9864",-2.5,4,9864,8566,2,72.5,1,4095.50024414
"9865",-2.5,4,9865,8567,3,73.5,2,3064.25
"9866",-2.5,4,9866,8567,3,73.5,2,3064.25
"9867",-2.5,4,9867,8567,3,73.5,2,3064.25
"9868",-2.5,4,9868,8567,3,73.5,2,3064.25
"9869",-2.5,4,9869,8567,3,73.5,2,3064.25
"9870",-2.5,4,9870,8567,3,73.5,2,3064.25
"9871",-2.5,4,9871,8567,3,73.5,2,3064.25
"9872",-2.5,4,9872,8567,3,73.5,2,3064.25
"9873",-2.5,4,9873,8567,3,73.5,2,3064.25
"9874",-2.5,4,9874,8568,3,74.5,2,5005.25
"9875",-2.5,4,9875,8568,3,74.5,2,5005.25
"9876",-2.5,4,9876,8568,3,74.5,2,5005.25
"9877",-2.5,4,9877,8568,3,74.5,2,5005.25
"9878",-2.5,4,9878,8568,3,74.5,2,5005.25
"9879",-2.5,4,9879,8568,3,74.5,2,5005.25
"9880",-2.5,4,9880,8568,3,74.5,2,5005.25
"9881",-2.5,4,9881,8568,3,74.5,2,5005.25
"9882",-2.5,4,9882,8568,3,74.5,2,5005.25
"9883",-2.5,4,9883,8569,3,75.5,2,4583.75
"9884",-2.5,4,9884,8569,3,75.5,2,4583.75
"9885",-2.5,4,9885,8569,3,75.5,2,4583.75
"9886",-2.5,4,9886,8569,3,75.5,2,4583.75
"9887",-2.5,4,9887,8569,3,75.5,2,4583.75
"9888",-2.5,4,9888,8569,3,75.5,2,4583.75
"9889",-2.5,4,9889,8569,3,75.5,2,4583.75
"9890",-2.5,4,9890,8569,3,75.5,2,4583.75
"9891",-2.5,4,9891,8569,3,75.5,2,4583.75
"9892",-2.5,4,9892,8570,3,76.5,2,4791.25
"9893",-2.5,4,9893,8570,3,76.5,2,4791.25
"9894",-2.5,4,9894,8570,3,76.5,2,4791.25
"9895",-2.5,4,9895,8570,3,76.5,2,4791.25
"9896",-2.5,4,9896,8570,3,76.5,2,4791.25
"9897",-2.5,4,9897,8570,3,76.5,2,4791.25
"9898",-2.5,4,9898,8570,3,76.5,2,4791.25
"9899",-2.5,4,9899,8570,3,76.5,2,4791.25
"9900",-2.5,4,9900,8570,3,76.5,2,4791.25
"9901",-2.5,4,9901,8571,3,77.5,2,4802.75
"9902",-2.5,4,9902,8571,3,77.5,2,4802.75
"9903",-2.5,4,9903,8571,3,77.5,2,4802.75
"9904",-2.5,4,9904,8571,3,77.5,2,4802.75
"9905",-2.5,4,9905,8571,3,77.5,2,4802.75
"9906",-2.5,4,9906,8571,3,77.5,2,4802.75
"9907",-2.5,4,9907,8571,3,77.5,2,4802.75
"9908",-2.5,4,9908,8571,3,77.5,2,4802.75
