"","TARGET_FID","richness","species1","depth","x","y"
"22578",7140,3,"Bathypathes patula",3752,-111.5,-6.5
"22579",7140,3,"Abyssopathes lyra",3752,-111.5,-6.5
"22580",7141,3,"Abyssopathes lyra",3611.5,-110.5,-6.5
"22581",7141,3,"Bathypathes patula",3611.5,-110.5,-6.5
"22582",7141,3,"Alternatipathes alternata",3611.5,-110.5,-6.5
"22583",7142,2,"Alternatipathes alternata",3360,-109.5,-6.5
"22584",7142,2,"Bathypathes patula",3360,-109.5,-6.5
"22585",7143,2,"Alternatipathes alternata",3276,-108.5,-6.5
"22586",7143,2,"Bathypathes patula",3276,-108.5,-6.5
"22587",7144,2,"Alternatipathes alternata",2803.25,-107.5,-6.5
"22588",7144,2,"Bathypathes patula",2803.25,-107.5,-6.5
"22589",7145,2,"Alternatipathes alternata",3300.5,-106.5,-6.5
"22590",7145,2,"Bathypathes patula",3300.5,-106.5,-6.5
"22591",7146,2,"Alternatipathes alternata",3612.75,-105.5,-6.5
"22592",7146,2,"Bathypathes patula",3612.75,-105.5,-6.5
"22593",7147,2,"Alternatipathes alternata",3393,-104.5,-6.5
"22594",7147,2,"Bathypathes patula",3393,-104.5,-6.5
"22595",7148,2,"Bathypathes patula",3835.75,-103.5,-6.5
"22596",7148,2,"Alternatipathes alternata",3835.75,-103.5,-6.5
"22597",7149,2,"Alternatipathes alternata",3890.25,-102.5,-6.5
"22598",7149,2,"Bathypathes patula",3890.25,-102.5,-6.5
"22599",7150,2,"Bathypathes patula",4219.75,-101.5,-6.5
"22600",7150,2,"Alternatipathes alternata",4219.75,-101.5,-6.5
"22601",7151,2,"Bathypathes patula",3778,-100.5,-6.5
"22602",7151,2,"Alternatipathes alternata",3778,-100.5,-6.5
"22603",7152,2,"Bathypathes patula",4011.75,-99.5,-6.5
"22604",7152,2,"Alternatipathes alternata",4011.75,-99.5,-6.5
"22605",7153,2,"Bathypathes patula",3724.5,-98.5,-6.5
"22606",7153,2,"Alternatipathes alternata",3724.5,-98.5,-6.5
"22607",7154,1,"Bathypathes patula",3770.5,-97.5,-6.5
"22608",7155,1,"Bathypathes patula",3724.5,-96.5,-6.5
"22609",7156,1,"Bathypathes patula",3823.25,-95.5,-6.5
"22610",7157,1,"Bathypathes patula",4028.75,-94.5,-6.5
"22611",7158,1,"Bathypathes patula",4073.75,-93.5,-6.5
"22612",7159,1,"Bathypathes patula",4007,-92.5,-6.5
"22613",7160,1,"Bathypathes patula",4105.5,-91.5,-6.5
"22614",7161,1,"Bathypathes patula",4100.25,-90.5,-6.5
"22615",7162,1,"Bathypathes patula",4057.75,-89.5,-6.5
"22616",7163,1,"Bathypathes patula",4110.5,-88.5,-6.5
"22617",7164,1,"Bathypathes patula",3209,-87.5,-6.5
"22618",7165,1,"Bathypathes patula",3927,-86.5,-6.5
"22619",7177,1,"Abyssopathes lyra",5526.25,-178.5,-5.5
"22620",7178,1,"Abyssopathes lyra",5589.75,-177.5,-5.5
"22621",7179,2,"Abyssopathes lyra",5192.5,-176.5,-5.5
"22622",7179,2,"Bathypathes patula",5192.5,-176.5,-5.5
"22623",7180,1,"Abyssopathes lyra",5409,-175.5,-5.5
"22624",7181,1,"Abyssopathes lyra",5644.25,-174.5,-5.5
"22625",7182,1,"Abyssopathes lyra",5615,-173.5,-5.5
"22626",7183,1,"Abyssopathes lyra",5650,-172.5,-5.5
"22627",7184,1,"Abyssopathes lyra",5580.75,-171.5,-5.5
"22628",7185,1,"Abyssopathes lyra",5560,-170.5,-5.5
"22629",7187,1,"Abyssopathes lyra",5649.25,-168.5,-5.5
"22630",7188,2,"Bathypathes patula",5178.25,-167.5,-5.5
"22631",7188,2,"Abyssopathes lyra",5178.25,-167.5,-5.5
"22632",7189,4,"Bathypathes patula",4742.25,-166.5,-5.5
"22633",7189,4,"Schizopathes affinis",4742.25,-166.5,-5.5
"22634",7189,4,"Alternatipathes alternata",4742.25,-166.5,-5.5
"22635",7189,4,"Abyssopathes lyra",4742.25,-166.5,-5.5
"22636",7190,4,"Schizopathes affinis",3153.25,-165.5,-5.5
"22637",7190,4,"Alternatipathes alternata",3153.25,-165.5,-5.5
"22638",7190,4,"Bathypathes patula",3153.25,-165.5,-5.5
"22639",7190,4,"Abyssopathes lyra",3153.25,-165.5,-5.5
"22640",7191,5,"Schizopathes affinis",2366,-164.5,-5.5
"22641",7191,5,"Bathypathes patula",2366,-164.5,-5.5
"22642",7191,5,"Trissopathes pseudotristicha",2366,-164.5,-5.5
"22643",7191,5,"Alternatipathes alternata",2366,-164.5,-5.5
"22644",7191,5,"Abyssopathes lyra",2366,-164.5,-5.5
"22645",7192,2,"Abyssopathes lyra",5138.25,-163.5,-5.5
"22646",7192,2,"Bathypathes patula",5138.25,-163.5,-5.5
"22647",7193,4,"Abyssopathes lyra",4804.75,-162.5,-5.5
"22648",7193,4,"Alternatipathes alternata",4804.75,-162.5,-5.5
"22649",7193,4,"Schizopathes affinis",4804.75,-162.5,-5.5
"22650",7193,4,"Bathypathes patula",4804.75,-162.5,-5.5
"22651",7194,2,"Bathypathes patula",5189,-161.5,-5.5
"22652",7194,2,"Abyssopathes lyra",5189,-161.5,-5.5
"22653",7195,2,"Abyssopathes lyra",5278,-160.5,-5.5
"22654",7195,2,"Bathypathes patula",5278,-160.5,-5.5
"22655",7196,2,"Abyssopathes lyra",5116.5,-159.5,-5.5
"22656",7196,2,"Bathypathes patula",5116.5,-159.5,-5.5
"22657",7197,3,"Alternatipathes alternata",4955,-158.5,-5.5
"22658",7197,3,"Abyssopathes lyra",4955,-158.5,-5.5
"22659",7197,3,"Bathypathes patula",4955,-158.5,-5.5
"22660",7198,3,"Alternatipathes alternata",5066.75,-157.5,-5.5
"22661",7198,3,"Bathypathes patula",5066.75,-157.5,-5.5
"22662",7198,3,"Abyssopathes lyra",5066.75,-157.5,-5.5
"22663",7199,2,"Bathypathes patula",5294.5,-156.5,-5.5
"22664",7199,2,"Abyssopathes lyra",5294.5,-156.5,-5.5
"22665",7200,2,"Bathypathes patula",5215.75,-155.5,-5.5
"22666",7200,2,"Abyssopathes lyra",5215.75,-155.5,-5.5
"22667",7201,2,"Abyssopathes lyra",5099,-154.5,-5.5
"22668",7201,2,"Bathypathes patula",5099,-154.5,-5.5
"22669",7202,4,"Bathypathes patula",4488.5,-153.5,-5.5
"22670",7202,4,"Alternatipathes alternata",4488.5,-153.5,-5.5
"22671",7202,4,"Abyssopathes lyra",4488.5,-153.5,-5.5
"22672",7202,4,"Schizopathes affinis",4488.5,-153.5,-5.5
"22673",7203,4,"Bathypathes patula",4792,-152.5,-5.5
"22674",7203,4,"Schizopathes affinis",4792,-152.5,-5.5
"22675",7203,4,"Alternatipathes alternata",4792,-152.5,-5.5
"22676",7203,4,"Abyssopathes lyra",4792,-152.5,-5.5
"22677",7204,2,"Abyssopathes lyra",5254.5,-151.5,-5.5
"22678",7204,2,"Bathypathes patula",5254.5,-151.5,-5.5
"22679",7205,4,"Schizopathes affinis",4808.5,-150.5,-5.5
"22680",7205,4,"Abyssopathes lyra",4808.5,-150.5,-5.5
"22681",7205,4,"Alternatipathes alternata",4808.5,-150.5,-5.5
"22682",7205,4,"Bathypathes patula",4808.5,-150.5,-5.5
"22683",7206,2,"Bathypathes patula",5094.25,-149.5,-5.5
"22684",7206,2,"Abyssopathes lyra",5094.25,-149.5,-5.5
"22685",7207,1,"Abyssopathes lyra",5345.75,-148.5,-5.5
"22686",7208,4,"Bathypathes patula",4011.49975586,-147.5,-5.5
"22687",7208,4,"Abyssopathes lyra",4011.49975586,-147.5,-5.5
"22688",7208,4,"Alternatipathes alternata",4011.49975586,-147.5,-5.5
"22689",7208,4,"Schizopathes affinis",4011.49975586,-147.5,-5.5
"22690",7209,3,"Abyssopathes lyra",4927.75,-146.5,-5.5
"22691",7209,3,"Bathypathes patula",4927.75,-146.5,-5.5
"22692",7209,3,"Alternatipathes alternata",4927.75,-146.5,-5.5
"22693",7210,4,"Alternatipathes alternata",4546.25,-145.5,-5.5
"22694",7210,4,"Abyssopathes lyra",4546.25,-145.5,-5.5
"22695",7210,4,"Schizopathes affinis",4546.25,-145.5,-5.5
"22696",7210,4,"Bathypathes patula",4546.25,-145.5,-5.5
"22697",7211,4,"Alternatipathes alternata",4546.5,-144.5,-5.5
"22698",7211,4,"Schizopathes affinis",4546.5,-144.5,-5.5
"22699",7211,4,"Abyssopathes lyra",4546.5,-144.5,-5.5
"22700",7211,4,"Bathypathes patula",4546.5,-144.5,-5.5
"22701",7212,4,"Alternatipathes alternata",4737.75,-143.5,-5.5
"22702",7212,4,"Abyssopathes lyra",4737.75,-143.5,-5.5
"22703",7212,4,"Schizopathes affinis",4737.75,-143.5,-5.5
"22704",7212,4,"Bathypathes patula",4737.75,-143.5,-5.5
"22705",7213,4,"Bathypathes patula",4571,-142.5,-5.5
"22706",7213,4,"Schizopathes affinis",4571,-142.5,-5.5
"22707",7213,4,"Abyssopathes lyra",4571,-142.5,-5.5
"22708",7213,4,"Alternatipathes alternata",4571,-142.5,-5.5
"22709",7214,4,"Bathypathes patula",4449,-141.5,-5.5
"22710",7214,4,"Schizopathes affinis",4449,-141.5,-5.5
"22711",7214,4,"Alternatipathes alternata",4449,-141.5,-5.5
"22712",7214,4,"Abyssopathes lyra",4449,-141.5,-5.5
"22713",7215,4,"Schizopathes affinis",4383,-140.5,-5.5
"22714",7215,4,"Abyssopathes lyra",4383,-140.5,-5.5
"22715",7215,4,"Bathypathes patula",4383,-140.5,-5.5
"22716",7215,4,"Alternatipathes alternata",4383,-140.5,-5.5
"22717",7216,4,"Schizopathes affinis",4254,-139.5,-5.5
"22718",7216,4,"Abyssopathes lyra",4254,-139.5,-5.5
"22719",7216,4,"Alternatipathes alternata",4254,-139.5,-5.5
"22720",7216,4,"Bathypathes patula",4254,-139.5,-5.5
"22721",7217,4,"Schizopathes affinis",4258,-138.5,-5.5
"22722",7217,4,"Alternatipathes alternata",4258,-138.5,-5.5
"22723",7217,4,"Abyssopathes lyra",4258,-138.5,-5.5
"22724",7217,4,"Bathypathes patula",4258,-138.5,-5.5
"22725",7218,4,"Abyssopathes lyra",4278.75,-137.5,-5.5
"22726",7218,4,"Bathypathes patula",4278.75,-137.5,-5.5
"22727",7218,4,"Alternatipathes alternata",4278.75,-137.5,-5.5
"22728",7218,4,"Schizopathes affinis",4278.75,-137.5,-5.5
"22729",7219,4,"Alternatipathes alternata",4591.25,-136.5,-5.5
"22730",7219,4,"Schizopathes affinis",4591.25,-136.5,-5.5
"22731",7219,4,"Abyssopathes lyra",4591.25,-136.5,-5.5
"22732",7219,4,"Bathypathes patula",4591.25,-136.5,-5.5
"22733",7220,4,"Alternatipathes alternata",4474.5,-135.5,-5.5
"22734",7220,4,"Schizopathes affinis",4474.5,-135.5,-5.5
"22735",7220,4,"Abyssopathes lyra",4474.5,-135.5,-5.5
"22736",7220,4,"Bathypathes patula",4474.5,-135.5,-5.5
"22737",7221,4,"Bathypathes patula",4558,-134.5,-5.5
"22738",7221,4,"Schizopathes affinis",4558,-134.5,-5.5
"22739",7221,4,"Abyssopathes lyra",4558,-134.5,-5.5
"22740",7221,4,"Alternatipathes alternata",4558,-134.5,-5.5
"22741",7222,4,"Bathypathes patula",4775.75,-133.5,-5.5
"22742",7222,4,"Alternatipathes alternata",4775.75,-133.5,-5.5
"22743",7222,4,"Abyssopathes lyra",4775.75,-133.5,-5.5
"22744",7222,4,"Schizopathes affinis",4775.75,-133.5,-5.5
"22745",7223,4,"Alternatipathes alternata",4760.25,-132.5,-5.5
"22746",7223,4,"Abyssopathes lyra",4760.25,-132.5,-5.5
"22747",7223,4,"Schizopathes affinis",4760.25,-132.5,-5.5
"22748",7223,4,"Bathypathes patula",4760.25,-132.5,-5.5
"22749",7224,4,"Abyssopathes lyra",4661.75,-131.5,-5.5
"22750",7224,4,"Alternatipathes alternata",4661.75,-131.5,-5.5
"22751",7224,4,"Bathypathes patula",4661.75,-131.5,-5.5
"22752",7224,4,"Schizopathes affinis",4661.75,-131.5,-5.5
"22753",7225,4,"Abyssopathes lyra",4543.75,-130.5,-5.5
"22754",7225,4,"Alternatipathes alternata",4543.75,-130.5,-5.5
"22755",7225,4,"Bathypathes patula",4543.75,-130.5,-5.5
"22756",7225,4,"Schizopathes affinis",4543.75,-130.5,-5.5
"22757",7226,4,"Schizopathes affinis",4353.25,-129.5,-5.5
"22758",7226,4,"Bathypathes patula",4353.25,-129.5,-5.5
"22759",7226,4,"Abyssopathes lyra",4353.25,-129.5,-5.5
"22760",7226,4,"Alternatipathes alternata",4353.25,-129.5,-5.5
"22761",7227,4,"Abyssopathes lyra",4643.75,-128.5,-5.5
"22762",7227,4,"Schizopathes affinis",4643.75,-128.5,-5.5
"22763",7227,4,"Bathypathes patula",4643.75,-128.5,-5.5
"22764",7227,4,"Alternatipathes alternata",4643.75,-128.5,-5.5
"22765",7228,4,"Bathypathes patula",4843,-127.5,-5.5
"22766",7228,4,"Abyssopathes lyra",4843,-127.5,-5.5
"22767",7228,4,"Alternatipathes alternata",4843,-127.5,-5.5
"22768",7228,4,"Schizopathes affinis",4843,-127.5,-5.5
"22769",7229,4,"Bathypathes patula",4764.75,-126.5,-5.5
"22770",7229,4,"Abyssopathes lyra",4764.75,-126.5,-5.5
"22771",7229,4,"Alternatipathes alternata",4764.75,-126.5,-5.5
"22772",7229,4,"Schizopathes affinis",4764.75,-126.5,-5.5
"22773",7230,4,"Alternatipathes alternata",4126,-125.5,-5.5
"22774",7230,4,"Abyssopathes lyra",4126,-125.5,-5.5
"22775",7230,4,"Schizopathes affinis",4126,-125.5,-5.5
"22776",7230,4,"Bathypathes patula",4126,-125.5,-5.5
"22777",7231,4,"Abyssopathes lyra",4464,-124.5,-5.5
"22778",7231,4,"Schizopathes affinis",4464,-124.5,-5.5
"22779",7231,4,"Bathypathes patula",4464,-124.5,-5.5
"22780",7231,4,"Alternatipathes alternata",4464,-124.5,-5.5
"22781",7232,4,"Bathypathes patula",4524.25,-123.5,-5.5
"22782",7232,4,"Alternatipathes alternata",4524.25,-123.5,-5.5
"22783",7232,4,"Abyssopathes lyra",4524.25,-123.5,-5.5
"22784",7232,4,"Schizopathes affinis",4524.25,-123.5,-5.5
"22785",7233,3,"Abyssopathes lyra",4356.75,-122.5,-5.5
"22786",7233,3,"Alternatipathes alternata",4356.75,-122.5,-5.5
"22787",7233,3,"Bathypathes patula",4356.75,-122.5,-5.5
"22788",7234,3,"Alternatipathes alternata",4290.75,-121.5,-5.5
"22789",7234,3,"Abyssopathes lyra",4290.75,-121.5,-5.5
"22790",7234,3,"Bathypathes patula",4290.75,-121.5,-5.5
"22791",7235,3,"Abyssopathes lyra",4228.75,-120.5,-5.5
"22792",7235,3,"Bathypathes patula",4228.75,-120.5,-5.5
"22793",7235,3,"Alternatipathes alternata",4228.75,-120.5,-5.5
"22794",7236,3,"Bathypathes patula",4302,-119.5,-5.5
"22795",7236,3,"Alternatipathes alternata",4302,-119.5,-5.5
"22796",7236,3,"Abyssopathes lyra",4302,-119.5,-5.5
"22797",7237,3,"Bathypathes patula",4194,-118.5,-5.5
"22798",7237,3,"Alternatipathes alternata",4194,-118.5,-5.5
"22799",7237,3,"Abyssopathes lyra",4194,-118.5,-5.5
"22800",7238,3,"Bathypathes patula",4299.25,-117.5,-5.5
"22801",7238,3,"Abyssopathes lyra",4299.25,-117.5,-5.5
"22802",7238,3,"Alternatipathes alternata",4299.25,-117.5,-5.5
"22803",7239,3,"Abyssopathes lyra",4239.75,-116.5,-5.5
"22804",7239,3,"Alternatipathes alternata",4239.75,-116.5,-5.5
"22805",7239,3,"Bathypathes patula",4239.75,-116.5,-5.5
"22806",7240,3,"Bathypathes patula",4204.25,-115.5,-5.5
"22807",7240,3,"Abyssopathes lyra",4204.25,-115.5,-5.5
"22808",7240,3,"Alternatipathes alternata",4204.25,-115.5,-5.5
"22809",7241,3,"Bathypathes patula",4175.75,-114.5,-5.5
"22810",7241,3,"Abyssopathes lyra",4175.75,-114.5,-5.5
"22811",7241,3,"Alternatipathes alternata",4175.75,-114.5,-5.5
"22812",7242,3,"Bathypathes patula",4199,-113.5,-5.5
"22813",7242,3,"Abyssopathes lyra",4199,-113.5,-5.5
"22814",7242,3,"Alternatipathes alternata",4199,-113.5,-5.5
"22815",7243,3,"Abyssopathes lyra",4128,-112.5,-5.5
"22816",7243,3,"Bathypathes patula",4128,-112.5,-5.5
"22817",7243,3,"Alternatipathes alternata",4128,-112.5,-5.5
"22818",7244,3,"Abyssopathes lyra",3733,-111.5,-5.5
"22819",7244,3,"Alternatipathes alternata",3733,-111.5,-5.5
"22820",7244,3,"Bathypathes patula",3733,-111.5,-5.5
"22821",7245,3,"Abyssopathes lyra",3629.5,-110.5,-5.5
"22822",7245,3,"Bathypathes patula",3629.5,-110.5,-5.5
"22823",7245,3,"Alternatipathes alternata",3629.5,-110.5,-5.5
"22824",7246,2,"Alternatipathes alternata",3493.25,-109.5,-5.5
"22825",7246,2,"Bathypathes patula",3493.25,-109.5,-5.5
"22826",7247,2,"Alternatipathes alternata",3432.5,-108.5,-5.5
"22827",7247,2,"Bathypathes patula",3432.5,-108.5,-5.5
"22828",7248,2,"Alternatipathes alternata",3270.75,-107.5,-5.5
"22829",7248,2,"Bathypathes patula",3270.75,-107.5,-5.5
"22830",7249,2,"Alternatipathes alternata",3034.25,-106.5,-5.5
"22831",7249,2,"Bathypathes patula",3034.25,-106.5,-5.5
"22832",7250,2,"Alternatipathes alternata",3292.75,-105.5,-5.5
"22833",7250,2,"Bathypathes patula",3292.75,-105.5,-5.5
"22834",7251,2,"Bathypathes patula",3527,-104.5,-5.5
"22835",7251,2,"Alternatipathes alternata",3527,-104.5,-5.5
"22836",7252,2,"Bathypathes patula",3612,-103.5,-5.5
"22837",7252,2,"Alternatipathes alternata",3612,-103.5,-5.5
"22838",7253,2,"Bathypathes patula",3759.25,-102.5,-5.5
"22839",7253,2,"Alternatipathes alternata",3759.25,-102.5,-5.5
"22840",7254,2,"Alternatipathes alternata",3606.75,-101.5,-5.5
"22841",7254,2,"Bathypathes patula",3606.75,-101.5,-5.5
"22842",7255,2,"Bathypathes patula",3596.5,-100.5,-5.5
"22843",7255,2,"Alternatipathes alternata",3596.5,-100.5,-5.5
"22844",7256,2,"Alternatipathes alternata",3817,-99.5,-5.5
"22845",7256,2,"Bathypathes patula",3817,-99.5,-5.5
"22846",7257,1,"Bathypathes patula",3439.25,-98.5,-5.5
"22847",7258,1,"Bathypathes patula",4096.25,-97.5,-5.5
"22848",7259,1,"Bathypathes patula",3887.5,-96.5,-5.5
"22849",7260,1,"Bathypathes patula",3541,-95.5,-5.5
"22850",7261,1,"Bathypathes patula",3909.75,-94.5,-5.5
"22851",7262,1,"Bathypathes patula",3832.25,-93.5,-5.5
"22852",7263,1,"Bathypathes patula",3930.75,-92.5,-5.5
"22853",7264,1,"Bathypathes patula",4075.25,-91.5,-5.5
"22854",7265,1,"Bathypathes patula",4055.75,-90.5,-5.5
"22855",7266,1,"Bathypathes patula",3864.5,-89.5,-5.5
"22856",7267,1,"Bathypathes patula",3965,-88.5,-5.5
"22857",7268,1,"Bathypathes patula",3984,-87.5,-5.5
"22858",7269,1,"Bathypathes patula",4047.25,-86.5,-5.5
"22859",7281,1,"Abyssopathes lyra",5695.5,-178.5,-4.5
"22860",7284,1,"Abyssopathes lyra",5643.25,-175.5,-4.5
"22861",7285,4,"Alternatipathes alternata",4020.74975586,-174.5,-4.5
"22862",7285,4,"Abyssopathes lyra",4020.74975586,-174.5,-4.5
"22863",7285,4,"Bathypathes patula",4020.74975586,-174.5,-4.5
"22864",7285,4,"Schizopathes affinis",4020.74975586,-174.5,-4.5
"22865",7286,1,"Abyssopathes lyra",5692.75,-173.5,-4.5
"22866",7287,1,"Abyssopathes lyra",5345,-172.5,-4.5
"22867",7288,2,"Bathypathes patula",5221.25,-171.5,-4.5
"22868",7288,2,"Abyssopathes lyra",5221.25,-171.5,-4.5
"22869",7290,3,"Abyssopathes lyra",5053.5,-169.5,-4.5
"22870",7290,3,"Alternatipathes alternata",5053.5,-169.5,-4.5
"22871",7290,3,"Bathypathes patula",5053.5,-169.5,-4.5
"22872",7291,1,"Abyssopathes lyra",5470,-168.5,-4.5
"22873",7292,1,"Abyssopathes lyra",5602,-167.5,-4.5
"22874",7293,2,"Bathypathes patula",5288.5,-166.5,-4.5
"22875",7293,2,"Abyssopathes lyra",5288.5,-166.5,-4.5
"22876",7294,4,"Abyssopathes lyra",3872.25,-165.5,-4.5
"22877",7294,4,"Alternatipathes alternata",3872.25,-165.5,-4.5
"22878",7294,4,"Schizopathes affinis",3872.25,-165.5,-4.5
"22879",7294,4,"Bathypathes patula",3872.25,-165.5,-4.5
"22880",7295,4,"Bathypathes patula",3496,-164.5,-4.5
"22881",7295,4,"Schizopathes affinis",3496,-164.5,-4.5
"22882",7295,4,"Abyssopathes lyra",3496,-164.5,-4.5
"22883",7295,4,"Alternatipathes alternata",3496,-164.5,-4.5
"22884",7296,4,"Abyssopathes lyra",4665.5,-163.5,-4.5
"22885",7296,4,"Schizopathes affinis",4665.5,-163.5,-4.5
"22886",7296,4,"Alternatipathes alternata",4665.5,-163.5,-4.5
"22887",7296,4,"Bathypathes patula",4665.5,-163.5,-4.5
"22888",7297,4,"Alternatipathes alternata",4858.99951172,-162.5,-4.5
"22889",7297,4,"Abyssopathes lyra",4858.99951172,-162.5,-4.5
"22890",7297,4,"Bathypathes patula",4858.99951172,-162.5,-4.5
"22891",7297,4,"Schizopathes affinis",4858.99951172,-162.5,-4.5
"22892",7298,2,"Bathypathes patula",5154.75,-161.5,-4.5
"22893",7298,2,"Abyssopathes lyra",5154.75,-161.5,-4.5
"22894",7299,1,"Abyssopathes lyra",5419.5,-160.5,-4.5
"22895",7300,2,"Bathypathes patula",5223,-159.5,-4.5
"22896",7300,2,"Abyssopathes lyra",5223,-159.5,-4.5
"22897",7301,3,"Abyssopathes lyra",4942.25,-158.5,-4.5
"22898",7301,3,"Alternatipathes alternata",4942.25,-158.5,-4.5
"22899",7301,3,"Bathypathes patula",4942.25,-158.5,-4.5
"22900",7302,1,"Abyssopathes lyra",5353.25,-157.5,-4.5
"22901",7303,2,"Abyssopathes lyra",5270.25,-156.5,-4.5
"22902",7303,2,"Bathypathes patula",5270.25,-156.5,-4.5
"22903",7304,2,"Bathypathes patula",5157.25,-155.5,-4.5
"22904",7304,2,"Abyssopathes lyra",5157.25,-155.5,-4.5
"22905",7305,2,"Bathypathes patula",5255.25,-154.5,-4.5
"22906",7305,2,"Abyssopathes lyra",5255.25,-154.5,-4.5
"22907",7306,3,"Abyssopathes lyra",4925,-153.5,-4.5
"22908",7306,3,"Bathypathes patula",4925,-153.5,-4.5
"22909",7306,3,"Alternatipathes alternata",4925,-153.5,-4.5
"22910",7307,2,"Bathypathes patula",5117,-152.5,-4.5
"22911",7307,2,"Abyssopathes lyra",5117,-152.5,-4.5
"22912",7308,3,"Alternatipathes alternata",4935.75,-151.5,-4.5
"22913",7308,3,"Bathypathes patula",4935.75,-151.5,-4.5
"22914",7308,3,"Abyssopathes lyra",4935.75,-151.5,-4.5
"22915",7309,4,"Alternatipathes alternata",4774.25,-150.5,-4.5
"22916",7309,4,"Abyssopathes lyra",4774.25,-150.5,-4.5
"22917",7309,4,"Schizopathes affinis",4774.25,-150.5,-4.5
"22918",7309,4,"Bathypathes patula",4774.25,-150.5,-4.5
"22919",7310,4,"Alternatipathes alternata",4557.5,-149.5,-4.5
"22920",7310,4,"Schizopathes affinis",4557.5,-149.5,-4.5
"22921",7310,4,"Abyssopathes lyra",4557.5,-149.5,-4.5
"22922",7310,4,"Bathypathes patula",4557.5,-149.5,-4.5
"22923",7311,4,"Alternatipathes alternata",4765,-148.5,-4.5
"22924",7311,4,"Bathypathes patula",4765,-148.5,-4.5
"22925",7311,4,"Abyssopathes lyra",4765,-148.5,-4.5
"22926",7311,4,"Schizopathes affinis",4765,-148.5,-4.5
"22927",7312,4,"Schizopathes affinis",4745.25,-147.5,-4.5
"22928",7312,4,"Alternatipathes alternata",4745.25,-147.5,-4.5
"22929",7312,4,"Abyssopathes lyra",4745.25,-147.5,-4.5
"22930",7312,4,"Bathypathes patula",4745.25,-147.5,-4.5
"22931",7313,4,"Schizopathes affinis",3552,-146.5,-4.5
"22932",7313,4,"Alternatipathes alternata",3552,-146.5,-4.5
"22933",7313,4,"Bathypathes patula",3552,-146.5,-4.5
"22934",7313,4,"Abyssopathes lyra",3552,-146.5,-4.5
"22935",7314,4,"Abyssopathes lyra",4335.75,-145.5,-4.5
"22936",7314,4,"Bathypathes patula",4335.75,-145.5,-4.5
"22937",7314,4,"Alternatipathes alternata",4335.75,-145.5,-4.5
"22938",7314,4,"Schizopathes affinis",4335.75,-145.5,-4.5
"22939",7315,4,"Abyssopathes lyra",4793.25,-144.5,-4.5
"22940",7315,4,"Schizopathes affinis",4793.25,-144.5,-4.5
"22941",7315,4,"Bathypathes patula",4793.25,-144.5,-4.5
"22942",7315,4,"Alternatipathes alternata",4793.25,-144.5,-4.5
"22943",7316,4,"Bathypathes patula",4716.25,-143.5,-4.5
"22944",7316,4,"Abyssopathes lyra",4716.25,-143.5,-4.5
"22945",7316,4,"Schizopathes affinis",4716.25,-143.5,-4.5
"22946",7316,4,"Alternatipathes alternata",4716.25,-143.5,-4.5
"22947",7317,4,"Abyssopathes lyra",4334.5,-142.5,-4.5
"22948",7317,4,"Alternatipathes alternata",4334.5,-142.5,-4.5
"22949",7317,4,"Bathypathes patula",4334.5,-142.5,-4.5
"22950",7317,4,"Schizopathes affinis",4334.5,-142.5,-4.5
"22951",7318,4,"Bathypathes patula",4506.5,-141.5,-4.5
"22952",7318,4,"Schizopathes affinis",4506.5,-141.5,-4.5
"22953",7318,4,"Abyssopathes lyra",4506.5,-141.5,-4.5
"22954",7318,4,"Alternatipathes alternata",4506.5,-141.5,-4.5
"22955",7319,4,"Alternatipathes alternata",4355.25,-140.5,-4.5
"22956",7319,4,"Abyssopathes lyra",4355.25,-140.5,-4.5
"22957",7319,4,"Bathypathes patula",4355.25,-140.5,-4.5
"22958",7319,4,"Schizopathes affinis",4355.25,-140.5,-4.5
"22959",7320,4,"Alternatipathes alternata",4495.5,-139.5,-4.5
"22960",7320,4,"Bathypathes patula",4495.5,-139.5,-4.5
"22961",7320,4,"Schizopathes affinis",4495.5,-139.5,-4.5
"22962",7320,4,"Abyssopathes lyra",4495.5,-139.5,-4.5
"22963",7321,4,"Schizopathes affinis",4339.75,-138.5,-4.5
"22964",7321,4,"Alternatipathes alternata",4339.75,-138.5,-4.5
"22965",7321,4,"Abyssopathes lyra",4339.75,-138.5,-4.5
"22966",7321,4,"Bathypathes patula",4339.75,-138.5,-4.5
"22967",7322,4,"Alternatipathes alternata",4704.75,-137.5,-4.5
"22968",7322,4,"Bathypathes patula",4704.75,-137.5,-4.5
