"","TARGET_FID","richness","species1","depth","x","y","min_depth","max_depth","min_lat","max_lat"
"16038",8159,4,"Schizopathes affinis",4414,-132.5,3.5,1576,4923,-61.400002,35.552
"16039",8160,4,"Abyssopathes lyra",4498.5,-131.5,3.5,2050,5772.36,-67.916672,36.17
"16040",8160,4,"Alternatipathes alternata",4498.5,-131.5,3.5,182,5089,-70.333328,56.350281
"16041",8160,4,"Bathypathes patula",4498.5,-131.5,3.5,273,5303.52,-68.120833,59.04833
"16042",8160,4,"Schizopathes affinis",4498.5,-131.5,3.5,1576,4923,-61.400002,35.552
"16043",8161,4,"Abyssopathes lyra",4457.5,-130.5,3.5,2050,5772.36,-67.916672,36.17
"16044",8161,4,"Alternatipathes alternata",4457.5,-130.5,3.5,182,5089,-70.333328,56.350281
"16045",8161,4,"Bathypathes patula",4457.5,-130.5,3.5,273,5303.52,-68.120833,59.04833
"16046",8161,4,"Schizopathes affinis",4457.5,-130.5,3.5,1576,4923,-61.400002,35.552
"16047",8162,4,"Abyssopathes lyra",4409,-129.5,3.5,2050,5772.36,-67.916672,36.17
"16048",8162,4,"Alternatipathes alternata",4409,-129.5,3.5,182,5089,-70.333328,56.350281
"16049",8162,4,"Bathypathes patula",4409,-129.5,3.5,273,5303.52,-68.120833,59.04833
"16050",8162,4,"Schizopathes affinis",4409,-129.5,3.5,1576,4923,-61.400002,35.552
"16051",8163,4,"Abyssopathes lyra",4416.5,-128.5,3.5,2050,5772.36,-67.916672,36.17
"16052",8163,4,"Alternatipathes alternata",4416.5,-128.5,3.5,182,5089,-70.333328,56.350281
"16053",8163,4,"Bathypathes patula",4416.5,-128.5,3.5,273,5303.52,-68.120833,59.04833
"16054",8163,4,"Schizopathes affinis",4416.5,-128.5,3.5,1576,4923,-61.400002,35.552
"16055",8164,4,"Abyssopathes lyra",4483.25,-127.5,3.5,2050,5772.36,-67.916672,36.17
"16056",8164,4,"Alternatipathes alternata",4483.25,-127.5,3.5,182,5089,-70.333328,56.350281
"16057",8164,4,"Bathypathes patula",4483.25,-127.5,3.5,273,5303.52,-68.120833,59.04833
"16058",8164,4,"Schizopathes affinis",4483.25,-127.5,3.5,1576,4923,-61.400002,35.552
"16059",8165,4,"Abyssopathes lyra",4510.5,-126.5,3.5,2050,5772.36,-67.916672,36.17
"16060",8165,4,"Alternatipathes alternata",4510.5,-126.5,3.5,182,5089,-70.333328,56.350281
"16061",8165,4,"Bathypathes patula",4510.5,-126.5,3.5,273,5303.52,-68.120833,59.04833
"16062",8165,4,"Schizopathes affinis",4510.5,-126.5,3.5,1576,4923,-61.400002,35.552
"16063",8166,3,"Abyssopathes lyra",4525,-125.5,3.5,2050,5772.36,-67.916672,36.17
"16064",8166,3,"Alternatipathes alternata",4525,-125.5,3.5,182,5089,-70.333328,56.350281
"16065",8166,3,"Bathypathes patula",4525,-125.5,3.5,273,5303.52,-68.120833,59.04833
"16066",8167,3,"Abyssopathes lyra",4671.5,-124.5,3.5,2050,5772.36,-67.916672,36.17
"16067",8167,3,"Alternatipathes alternata",4671.5,-124.5,3.5,182,5089,-70.333328,56.350281
"16068",8167,3,"Bathypathes patula",4671.5,-124.5,3.5,273,5303.52,-68.120833,59.04833
"16069",8168,3,"Abyssopathes lyra",4427.25,-123.5,3.5,2050,5772.36,-67.916672,36.17
"16070",8168,3,"Alternatipathes alternata",4427.25,-123.5,3.5,182,5089,-70.333328,56.350281
"16071",8168,3,"Bathypathes patula",4427.25,-123.5,3.5,273,5303.52,-68.120833,59.04833
"16072",8169,3,"Abyssopathes lyra",4528,-122.5,3.5,2050,5772.36,-67.916672,36.17
"16073",8169,3,"Alternatipathes alternata",4528,-122.5,3.5,182,5089,-70.333328,56.350281
"16074",8169,3,"Bathypathes patula",4528,-122.5,3.5,273,5303.52,-68.120833,59.04833
"16075",8170,3,"Abyssopathes lyra",4259.5,-121.5,3.5,2050,5772.36,-67.916672,36.17
"16076",8170,3,"Alternatipathes alternata",4259.5,-121.5,3.5,182,5089,-70.333328,56.350281
"16077",8170,3,"Bathypathes patula",4259.5,-121.5,3.5,273,5303.52,-68.120833,59.04833
"16078",8171,3,"Abyssopathes lyra",4226.25,-120.5,3.5,2050,5772.36,-67.916672,36.17
"16079",8171,3,"Alternatipathes alternata",4226.25,-120.5,3.5,182,5089,-70.333328,56.350281
"16080",8171,3,"Bathypathes patula",4226.25,-120.5,3.5,273,5303.52,-68.120833,59.04833
"16081",8172,3,"Abyssopathes lyra",4164.75,-119.5,3.5,2050,5772.36,-67.916672,36.17
"16082",8172,3,"Alternatipathes alternata",4164.75,-119.5,3.5,182,5089,-70.333328,56.350281
"16083",8172,3,"Bathypathes patula",4164.75,-119.5,3.5,273,5303.52,-68.120833,59.04833
"16084",8173,3,"Abyssopathes lyra",4213.25,-118.5,3.5,2050,5772.36,-67.916672,36.17
"16085",8173,3,"Alternatipathes alternata",4213.25,-118.5,3.5,182,5089,-70.333328,56.350281
"16086",8173,3,"Bathypathes patula",4213.25,-118.5,3.5,273,5303.52,-68.120833,59.04833
"16087",8174,3,"Abyssopathes lyra",4150,-117.5,3.5,2050,5772.36,-67.916672,36.17
"16088",8174,3,"Alternatipathes alternata",4150,-117.5,3.5,182,5089,-70.333328,56.350281
"16089",8174,3,"Bathypathes patula",4150,-117.5,3.5,273,5303.52,-68.120833,59.04833
"16090",8175,3,"Abyssopathes lyra",4076,-116.5,3.5,2050,5772.36,-67.916672,36.17
"16091",8175,3,"Alternatipathes alternata",4076,-116.5,3.5,182,5089,-70.333328,56.350281
"16092",8175,3,"Bathypathes patula",4076,-116.5,3.5,273,5303.52,-68.120833,59.04833
"16093",8176,3,"Abyssopathes lyra",4083,-115.5,3.5,2050,5772.36,-67.916672,36.17
"16094",8176,3,"Alternatipathes alternata",4083,-115.5,3.5,182,5089,-70.333328,56.350281
"16095",8176,3,"Bathypathes patula",4083,-115.5,3.5,273,5303.52,-68.120833,59.04833
"16096",8177,3,"Abyssopathes lyra",3917.5,-114.5,3.5,2050,5772.36,-67.916672,36.17
"16097",8177,3,"Alternatipathes alternata",3917.5,-114.5,3.5,182,5089,-70.333328,56.350281
"16098",8177,3,"Bathypathes patula",3917.5,-114.5,3.5,273,5303.52,-68.120833,59.04833
"16099",8178,2,"Alternatipathes alternata",3850,-113.5,3.5,182,5089,-70.333328,56.350281
"16100",8178,2,"Bathypathes patula",3850,-113.5,3.5,273,5303.52,-68.120833,59.04833
"16101",8179,2,"Alternatipathes alternata",3930,-112.5,3.5,182,5089,-70.333328,56.350281
"16102",8179,2,"Bathypathes patula",3930,-112.5,3.5,273,5303.52,-68.120833,59.04833
"16103",8180,2,"Alternatipathes alternata",3879,-111.5,3.5,182,5089,-70.333328,56.350281
"16104",8180,2,"Bathypathes patula",3879,-111.5,3.5,273,5303.52,-68.120833,59.04833
"16105",8181,2,"Alternatipathes alternata",3836.5,-110.5,3.5,182,5089,-70.333328,56.350281
"16106",8181,2,"Bathypathes patula",3836.5,-110.5,3.5,273,5303.52,-68.120833,59.04833
"16107",8182,2,"Alternatipathes alternata",3824.75,-109.5,3.5,182,5089,-70.333328,56.350281
"16108",8182,2,"Bathypathes patula",3824.75,-109.5,3.5,273,5303.52,-68.120833,59.04833
"16109",8183,2,"Alternatipathes alternata",3800,-108.5,3.5,182,5089,-70.333328,56.350281
"16110",8183,2,"Bathypathes patula",3800,-108.5,3.5,273,5303.52,-68.120833,59.04833
"16111",8184,2,"Alternatipathes alternata",3801.75,-107.5,3.5,182,5089,-70.333328,56.350281
"16112",8184,2,"Bathypathes patula",3801.75,-107.5,3.5,273,5303.52,-68.120833,59.04833
"16113",8185,2,"Alternatipathes alternata",3751.5,-106.5,3.5,182,5089,-70.333328,56.350281
"16114",8185,2,"Bathypathes patula",3751.5,-106.5,3.5,273,5303.52,-68.120833,59.04833
"16115",8186,2,"Alternatipathes alternata",3719,-105.5,3.5,182,5089,-70.333328,56.350281
"16116",8186,2,"Bathypathes patula",3719,-105.5,3.5,273,5303.52,-68.120833,59.04833
"16117",8187,2,"Alternatipathes alternata",3526.75,-104.5,3.5,182,5089,-70.333328,56.350281
"16118",8187,2,"Bathypathes patula",3526.75,-104.5,3.5,273,5303.52,-68.120833,59.04833
"16119",8188,1,"Bathypathes patula",3374,-103.5,3.5,273,5303.52,-68.120833,59.04833
"16120",8189,1,"Bathypathes patula",2906.74975586,-102.5,3.5,273,5303.52,-68.120833,59.04833
"16121",8190,1,"Bathypathes patula",3288,-101.5,3.5,273,5303.52,-68.120833,59.04833
"16122",8191,1,"Bathypathes patula",3282.75,-100.5,3.5,273,5303.52,-68.120833,59.04833
"16123",8192,1,"Bathypathes patula",3462,-99.5,3.5,273,5303.52,-68.120833,59.04833
"16124",8193,1,"Bathypathes patula",3509.25,-98.5,3.5,273,5303.52,-68.120833,59.04833
"16125",8194,1,"Bathypathes patula",3509.25,-97.5,3.5,273,5303.52,-68.120833,59.04833
"16126",8195,1,"Bathypathes patula",3432.25,-96.5,3.5,273,5303.52,-68.120833,59.04833
"16127",8196,1,"Bathypathes patula",2930.74975586,-95.5,3.5,273,5303.52,-68.120833,59.04833
"16128",8197,1,"Bathypathes patula",2697.75,-94.5,3.5,273,5303.52,-68.120833,59.04833
"16129",8198,1,"Bathypathes patula",2753.25,-93.5,3.5,273,5303.52,-68.120833,59.04833
"16130",8199,1,"Bathypathes patula",2815.5,-92.5,3.5,273,5303.52,-68.120833,59.04833
"16131",8200,1,"Bathypathes patula",2476.25,-91.5,3.5,273,5303.52,-68.120833,59.04833
"16132",8201,1,"Bathypathes patula",2471.75,-90.5,3.5,273,5303.52,-68.120833,59.04833
"16133",8202,1,"Bathypathes patula",2130,-89.5,3.5,273,5303.52,-68.120833,59.04833
"16134",8203,1,"Bathypathes patula",1841.75,-88.5,3.5,273,5303.52,-68.120833,59.04833
"16135",8217,1,"Abyssopathes lyra",5538.75,-178.5,4.5,2050,5772.36,-67.916672,36.17
"16136",8218,1,"Abyssopathes lyra",5357.5,-177.5,4.5,2050,5772.36,-67.916672,36.17
"16137",8219,4,"Abyssopathes lyra",4876.25,-176.5,4.5,2050,5772.36,-67.916672,36.17
"16138",8219,4,"Alternatipathes alternata",4876.25,-176.5,4.5,182,5089,-70.333328,56.350281
"16139",8219,4,"Bathypathes patula",4876.25,-176.5,4.5,273,5303.52,-68.120833,59.04833
"16140",8219,4,"Schizopathes affinis",4876.25,-176.5,4.5,1576,4923,-61.400002,35.552
"16141",8220,2,"Abyssopathes lyra",5157.5,-175.5,4.5,2050,5772.36,-67.916672,36.17
"16142",8220,2,"Bathypathes patula",5157.5,-175.5,4.5,273,5303.52,-68.120833,59.04833
"16143",8221,3,"Abyssopathes lyra",5065.75,-174.5,4.5,2050,5772.36,-67.916672,36.17
"16144",8221,3,"Alternatipathes alternata",5065.75,-174.5,4.5,182,5089,-70.333328,56.350281
"16145",8221,3,"Bathypathes patula",5065.75,-174.5,4.5,273,5303.52,-68.120833,59.04833
"16146",8222,1,"Abyssopathes lyra",5742,-173.5,4.5,2050,5772.36,-67.916672,36.17
"16147",8223,1,"Abyssopathes lyra",5515.5,-172.5,4.5,2050,5772.36,-67.916672,36.17
"16148",8224,1,"Abyssopathes lyra",5374.25,-171.5,4.5,2050,5772.36,-67.916672,36.17
"16149",8225,1,"Abyssopathes lyra",5689,-170.5,4.5,2050,5772.36,-67.916672,36.17
"16150",8226,1,"Abyssopathes lyra",5738.25,-169.5,4.5,2050,5772.36,-67.916672,36.17
"16151",8227,1,"Abyssopathes lyra",5654.25,-168.5,4.5,2050,5772.36,-67.916672,36.17
"16152",8228,2,"Abyssopathes lyra",5211.5,-167.5,4.5,2050,5772.36,-67.916672,36.17
"16153",8228,2,"Bathypathes patula",5211.5,-167.5,4.5,273,5303.52,-68.120833,59.04833
"16154",8229,1,"Abyssopathes lyra",5419.75,-166.5,4.5,2050,5772.36,-67.916672,36.17
"16155",8230,2,"Abyssopathes lyra",5260.5,-165.5,4.5,2050,5772.36,-67.916672,36.17
"16156",8230,2,"Bathypathes patula",5260.5,-165.5,4.5,273,5303.52,-68.120833,59.04833
"16157",8231,2,"Abyssopathes lyra",5142.5,-164.5,4.5,2050,5772.36,-67.916672,36.17
"16158",8231,2,"Bathypathes patula",5142.5,-164.5,4.5,273,5303.52,-68.120833,59.04833
"16159",8232,4,"Abyssopathes lyra",4522.25,-163.5,4.5,2050,5772.36,-67.916672,36.17
"16160",8232,4,"Alternatipathes alternata",4522.25,-163.5,4.5,182,5089,-70.333328,56.350281
"16161",8232,4,"Bathypathes patula",4522.25,-163.5,4.5,273,5303.52,-68.120833,59.04833
"16162",8232,4,"Schizopathes affinis",4522.25,-163.5,4.5,1576,4923,-61.400002,35.552
"16163",8233,4,"Abyssopathes lyra",4848.75,-162.5,4.5,2050,5772.36,-67.916672,36.17
"16164",8233,4,"Alternatipathes alternata",4848.75,-162.5,4.5,182,5089,-70.333328,56.350281
"16165",8233,4,"Bathypathes patula",4848.75,-162.5,4.5,273,5303.52,-68.120833,59.04833
"16166",8233,4,"Schizopathes affinis",4848.75,-162.5,4.5,1576,4923,-61.400002,35.552
"16167",8234,4,"Abyssopathes lyra",4383,-161.5,4.5,2050,5772.36,-67.916672,36.17
"16168",8234,4,"Alternatipathes alternata",4383,-161.5,4.5,182,5089,-70.333328,56.350281
"16169",8234,4,"Bathypathes patula",4383,-161.5,4.5,273,5303.52,-68.120833,59.04833
"16170",8234,4,"Schizopathes affinis",4383,-161.5,4.5,1576,4923,-61.400002,35.552
"16171",8235,4,"Abyssopathes lyra",4081.75,-160.5,4.5,2050,5772.36,-67.916672,36.17
"16172",8235,4,"Alternatipathes alternata",4081.75,-160.5,4.5,182,5089,-70.333328,56.350281
"16173",8235,4,"Bathypathes patula",4081.75,-160.5,4.5,273,5303.52,-68.120833,59.04833
"16174",8235,4,"Schizopathes affinis",4081.75,-160.5,4.5,1576,4923,-61.400002,35.552
"16175",8236,4,"Abyssopathes lyra",3618.5,-159.5,4.5,2050,5772.36,-67.916672,36.17
"16176",8236,4,"Alternatipathes alternata",3618.5,-159.5,4.5,182,5089,-70.333328,56.350281
"16177",8236,4,"Bathypathes patula",3618.5,-159.5,4.5,273,5303.52,-68.120833,59.04833
"16178",8236,4,"Schizopathes affinis",3618.5,-159.5,4.5,1576,4923,-61.400002,35.552
"16179",8237,4,"Abyssopathes lyra",4154,-158.5,4.5,2050,5772.36,-67.916672,36.17
"16180",8237,4,"Alternatipathes alternata",4154,-158.5,4.5,182,5089,-70.333328,56.350281
"16181",8237,4,"Bathypathes patula",4154,-158.5,4.5,273,5303.52,-68.120833,59.04833
"16182",8237,4,"Schizopathes affinis",4154,-158.5,4.5,1576,4923,-61.400002,35.552
"16183",8238,4,"Abyssopathes lyra",4440.75,-157.5,4.5,2050,5772.36,-67.916672,36.17
"16184",8238,4,"Alternatipathes alternata",4440.75,-157.5,4.5,182,5089,-70.333328,56.350281
"16185",8238,4,"Bathypathes patula",4440.75,-157.5,4.5,273,5303.52,-68.120833,59.04833
"16186",8238,4,"Schizopathes affinis",4440.75,-157.5,4.5,1576,4923,-61.400002,35.552
"16187",8239,4,"Abyssopathes lyra",4658.5,-156.5,4.5,2050,5772.36,-67.916672,36.17
"16188",8239,4,"Alternatipathes alternata",4658.5,-156.5,4.5,182,5089,-70.333328,56.350281
"16189",8239,4,"Bathypathes patula",4658.5,-156.5,4.5,273,5303.52,-68.120833,59.04833
"16190",8239,4,"Schizopathes affinis",4658.5,-156.5,4.5,1576,4923,-61.400002,35.552
"16191",8240,4,"Abyssopathes lyra",4715.5,-155.5,4.5,2050,5772.36,-67.916672,36.17
"16192",8240,4,"Alternatipathes alternata",4715.5,-155.5,4.5,182,5089,-70.333328,56.350281
"16193",8240,4,"Bathypathes patula",4715.5,-155.5,4.5,273,5303.52,-68.120833,59.04833
"16194",8240,4,"Schizopathes affinis",4715.5,-155.5,4.5,1576,4923,-61.400002,35.552
"16195",8241,4,"Abyssopathes lyra",4805,-154.5,4.5,2050,5772.36,-67.916672,36.17
"16196",8241,4,"Alternatipathes alternata",4805,-154.5,4.5,182,5089,-70.333328,56.350281
"16197",8241,4,"Bathypathes patula",4805,-154.5,4.5,273,5303.52,-68.120833,59.04833
"16198",8241,4,"Schizopathes affinis",4805,-154.5,4.5,1576,4923,-61.400002,35.552
"16199",8242,4,"Abyssopathes lyra",4763.25,-153.5,4.5,2050,5772.36,-67.916672,36.17
"16200",8242,4,"Alternatipathes alternata",4763.25,-153.5,4.5,182,5089,-70.333328,56.350281
"16201",8242,4,"Bathypathes patula",4763.25,-153.5,4.5,273,5303.52,-68.120833,59.04833
"16202",8242,4,"Schizopathes affinis",4763.25,-153.5,4.5,1576,4923,-61.400002,35.552
"16203",8243,3,"Abyssopathes lyra",5049.5,-152.5,4.5,2050,5772.36,-67.916672,36.17
"16204",8243,3,"Alternatipathes alternata",5049.5,-152.5,4.5,182,5089,-70.333328,56.350281
"16205",8243,3,"Bathypathes patula",5049.5,-152.5,4.5,273,5303.52,-68.120833,59.04833
"16206",8244,4,"Abyssopathes lyra",4880.5,-151.5,4.5,2050,5772.36,-67.916672,36.17
"16207",8244,4,"Alternatipathes alternata",4880.5,-151.5,4.5,182,5089,-70.333328,56.350281
"16208",8244,4,"Bathypathes patula",4880.5,-151.5,4.5,273,5303.52,-68.120833,59.04833
"16209",8244,4,"Schizopathes affinis",4880.5,-151.5,4.5,1576,4923,-61.400002,35.552
"16210",8245,2,"Abyssopathes lyra",5097.75,-150.5,4.5,2050,5772.36,-67.916672,36.17
"16211",8245,2,"Bathypathes patula",5097.75,-150.5,4.5,273,5303.52,-68.120833,59.04833
"16212",8246,3,"Abyssopathes lyra",4937,-149.5,4.5,2050,5772.36,-67.916672,36.17
"16213",8246,3,"Alternatipathes alternata",4937,-149.5,4.5,182,5089,-70.333328,56.350281
"16214",8246,3,"Bathypathes patula",4937,-149.5,4.5,273,5303.52,-68.120833,59.04833
"16215",8247,4,"Abyssopathes lyra",4755.25,-148.5,4.5,2050,5772.36,-67.916672,36.17
"16216",8247,4,"Alternatipathes alternata",4755.25,-148.5,4.5,182,5089,-70.333328,56.350281
"16217",8247,4,"Bathypathes patula",4755.25,-148.5,4.5,273,5303.52,-68.120833,59.04833
"16218",8247,4,"Schizopathes affinis",4755.25,-148.5,4.5,1576,4923,-61.400002,35.552
"16219",8248,3,"Abyssopathes lyra",5046.5,-147.5,4.5,2050,5772.36,-67.916672,36.17
"16220",8248,3,"Alternatipathes alternata",5046.5,-147.5,4.5,182,5089,-70.333328,56.350281
"16221",8248,3,"Bathypathes patula",5046.5,-147.5,4.5,273,5303.52,-68.120833,59.04833
"16222",8249,3,"Abyssopathes lyra",4952.5,-146.5,4.5,2050,5772.36,-67.916672,36.17
"16223",8249,3,"Alternatipathes alternata",4952.5,-146.5,4.5,182,5089,-70.333328,56.350281
"16224",8249,3,"Bathypathes patula",4952.5,-146.5,4.5,273,5303.52,-68.120833,59.04833
"16225",8250,3,"Abyssopathes lyra",4964.5,-145.5,4.5,2050,5772.36,-67.916672,36.17
"16226",8250,3,"Alternatipathes alternata",4964.5,-145.5,4.5,182,5089,-70.333328,56.350281
"16227",8250,3,"Bathypathes patula",4964.5,-145.5,4.5,273,5303.52,-68.120833,59.04833
"16228",8251,3,"Abyssopathes lyra",4932,-144.5,4.5,2050,5772.36,-67.916672,36.17
"16229",8251,3,"Alternatipathes alternata",4932,-144.5,4.5,182,5089,-70.333328,56.350281
"16230",8251,3,"Bathypathes patula",4932,-144.5,4.5,273,5303.52,-68.120833,59.04833
"16231",8252,4,"Abyssopathes lyra",4593.75,-143.5,4.5,2050,5772.36,-67.916672,36.17
"16232",8252,4,"Alternatipathes alternata",4593.75,-143.5,4.5,182,5089,-70.333328,56.350281
"16233",8252,4,"Bathypathes patula",4593.75,-143.5,4.5,273,5303.52,-68.120833,59.04833
"16234",8252,4,"Schizopathes affinis",4593.75,-143.5,4.5,1576,4923,-61.400002,35.552
"16235",8253,4,"Abyssopathes lyra",4408.75,-142.5,4.5,2050,5772.36,-67.916672,36.17
"16236",8253,4,"Alternatipathes alternata",4408.75,-142.5,4.5,182,5089,-70.333328,56.350281
"16237",8253,4,"Bathypathes patula",4408.75,-142.5,4.5,273,5303.52,-68.120833,59.04833
"16238",8253,4,"Schizopathes affinis",4408.75,-142.5,4.5,1576,4923,-61.400002,35.552
"16239",8254,4,"Abyssopathes lyra",4437,-141.5,4.5,2050,5772.36,-67.916672,36.17
"16240",8254,4,"Alternatipathes alternata",4437,-141.5,4.5,182,5089,-70.333328,56.350281
"16241",8254,4,"Bathypathes patula",4437,-141.5,4.5,273,5303.52,-68.120833,59.04833
"16242",8254,4,"Schizopathes affinis",4437,-141.5,4.5,1576,4923,-61.400002,35.552
"16243",8255,4,"Abyssopathes lyra",4342.25,-140.5,4.5,2050,5772.36,-67.916672,36.17
"16244",8255,4,"Alternatipathes alternata",4342.25,-140.5,4.5,182,5089,-70.333328,56.350281
"16245",8255,4,"Bathypathes patula",4342.25,-140.5,4.5,273,5303.52,-68.120833,59.04833
"16246",8255,4,"Schizopathes affinis",4342.25,-140.5,4.5,1576,4923,-61.400002,35.552
"16247",8256,4,"Abyssopathes lyra",4348.5,-139.5,4.5,2050,5772.36,-67.916672,36.17
"16248",8256,4,"Alternatipathes alternata",4348.5,-139.5,4.5,182,5089,-70.333328,56.350281
"16249",8256,4,"Bathypathes patula",4348.5,-139.5,4.5,273,5303.52,-68.120833,59.04833
"16250",8256,4,"Schizopathes affinis",4348.5,-139.5,4.5,1576,4923,-61.400002,35.552
"16251",8257,4,"Abyssopathes lyra",4322.25,-138.5,4.5,2050,5772.36,-67.916672,36.17
"16252",8257,4,"Alternatipathes alternata",4322.25,-138.5,4.5,182,5089,-70.333328,56.350281
"16253",8257,4,"Bathypathes patula",4322.25,-138.5,4.5,273,5303.52,-68.120833,59.04833
"16254",8257,4,"Schizopathes affinis",4322.25,-138.5,4.5,1576,4923,-61.400002,35.552
"16255",8258,4,"Abyssopathes lyra",4437,-137.5,4.5,2050,5772.36,-67.916672,36.17
"16256",8258,4,"Alternatipathes alternata",4437,-137.5,4.5,182,5089,-70.333328,56.350281
"16257",8258,4,"Bathypathes patula",4437,-137.5,4.5,273,5303.52,-68.120833,59.04833
"16258",8258,4,"Schizopathes affinis",4437,-137.5,4.5,1576,4923,-61.400002,35.552
"16259",8259,4,"Abyssopathes lyra",4653.5,-136.5,4.5,2050,5772.36,-67.916672,36.17
"16260",8259,4,"Alternatipathes alternata",4653.5,-136.5,4.5,182,5089,-70.333328,56.350281
"16261",8259,4,"Bathypathes patula",4653.5,-136.5,4.5,273,5303.52,-68.120833,59.04833
"16262",8259,4,"Schizopathes affinis",4653.5,-136.5,4.5,1576,4923,-61.400002,35.552
"16263",8260,4,"Abyssopathes lyra",4545.5,-135.5,4.5,2050,5772.36,-67.916672,36.17
"16264",8260,4,"Alternatipathes alternata",4545.5,-135.5,4.5,182,5089,-70.333328,56.350281
"16265",8260,4,"Bathypathes patula",4545.5,-135.5,4.5,273,5303.52,-68.120833,59.04833
"16266",8260,4,"Schizopathes affinis",4545.5,-135.5,4.5,1576,4923,-61.400002,35.552
"16267",8261,4,"Abyssopathes lyra",4570,-134.5,4.5,2050,5772.36,-67.916672,36.17
"16268",8261,4,"Alternatipathes alternata",4570,-134.5,4.5,182,5089,-70.333328,56.350281
"16269",8261,4,"Bathypathes patula",4570,-134.5,4.5,273,5303.52,-68.120833,59.04833
"16270",8261,4,"Schizopathes affinis",4570,-134.5,4.5,1576,4923,-61.400002,35.552
"16271",8262,4,"Abyssopathes lyra",4538.25,-133.5,4.5,2050,5772.36,-67.916672,36.17
"16272",8262,4,"Alternatipathes alternata",4538.25,-133.5,4.5,182,5089,-70.333328,56.350281
"16273",8262,4,"Bathypathes patula",4538.25,-133.5,4.5,273,5303.52,-68.120833,59.04833
"16274",8262,4,"Schizopathes affinis",4538.25,-133.5,4.5,1576,4923,-61.400002,35.552
"16275",8263,4,"Abyssopathes lyra",4133.5,-132.5,4.5,2050,5772.36,-67.916672,36.17
"16276",8263,4,"Alternatipathes alternata",4133.5,-132.5,4.5,182,5089,-70.333328,56.350281
"16277",8263,4,"Bathypathes patula",4133.5,-132.5,4.5,273,5303.52,-68.120833,59.04833
"16278",8263,4,"Schizopathes affinis",4133.5,-132.5,4.5,1576,4923,-61.400002,35.552
"16279",8264,4,"Abyssopathes lyra",4539.25,-131.5,4.5,2050,5772.36,-67.916672,36.17
"16280",8264,4,"Alternatipathes alternata",4539.25,-131.5,4.5,182,5089,-70.333328,56.350281
"16281",8264,4,"Bathypathes patula",4539.25,-131.5,4.5,273,5303.52,-68.120833,59.04833
"16282",8264,4,"Schizopathes affinis",4539.25,-131.5,4.5,1576,4923,-61.400002,35.552
"16283",8265,4,"Abyssopathes lyra",4436.5,-130.5,4.5,2050,5772.36,-67.916672,36.17
"16284",8265,4,"Alternatipathes alternata",4436.5,-130.5,4.5,182,5089,-70.333328,56.350281
"16285",8265,4,"Bathypathes patula",4436.5,-130.5,4.5,273,5303.52,-68.120833,59.04833
"16286",8265,4,"Schizopathes affinis",4436.5,-130.5,4.5,1576,4923,-61.400002,35.552
