"","TARGET_FID","richness","species","depth","x","y"
"30620",10013,6,"Abyssopathes lyra",5324,-150.5,21.5
"30621",10013,6,"Alternatipathes alternata",5324,-150.5,21.5
"30622",10013,6,"Bathypathes patula",5324,-150.5,21.5
"30623",10013,6,"Stichopathes spiessi",5324,-150.5,21.5
"30624",10013,6,"Trissopathes pseudotristicha",5324,-150.5,21.5
"30625",10013,6,"Trissopathes tetracrada",5324,-150.5,21.5
"30626",10014,6,"Abyssopathes lyra",5131,-149.5,21.5
"30627",10014,6,"Alternatipathes alternata",5131,-149.5,21.5
"30628",10014,6,"Bathypathes patula",5131,-149.5,21.5
"30629",10014,6,"Stichopathes spiessi",5131,-149.5,21.5
"30630",10014,6,"Trissopathes pseudotristicha",5131,-149.5,21.5
"30631",10014,6,"Trissopathes tetracrada",5131,-149.5,21.5
"30632",10015,6,"Abyssopathes lyra",5164.5,-148.5,21.5
"30633",10015,6,"Alternatipathes alternata",5164.5,-148.5,21.5
"30634",10015,6,"Bathypathes patula",5164.5,-148.5,21.5
"30635",10015,6,"Stichopathes spiessi",5164.5,-148.5,21.5
"30636",10015,6,"Trissopathes pseudotristicha",5164.5,-148.5,21.5
"30637",10015,6,"Trissopathes tetracrada",5164.5,-148.5,21.5
"30638",10016,6,"Abyssopathes lyra",5237,-147.5,21.5
"30639",10016,6,"Alternatipathes alternata",5237,-147.5,21.5
"30640",10016,6,"Bathypathes patula",5237,-147.5,21.5
"30641",10016,6,"Stichopathes spiessi",5237,-147.5,21.5
"30642",10016,6,"Trissopathes pseudotristicha",5237,-147.5,21.5
"30643",10016,6,"Trissopathes tetracrada",5237,-147.5,21.5
"30644",10017,6,"Abyssopathes lyra",5495.25,-146.5,21.5
"30645",10017,6,"Alternatipathes alternata",5495.25,-146.5,21.5
"30646",10017,6,"Bathypathes patula",5495.25,-146.5,21.5
"30647",10017,6,"Stichopathes spiessi",5495.25,-146.5,21.5
"30648",10017,6,"Trissopathes pseudotristicha",5495.25,-146.5,21.5
"30649",10017,6,"Trissopathes tetracrada",5495.25,-146.5,21.5
"30650",10018,6,"Abyssopathes lyra",5408.5,-145.5,21.5
"30651",10018,6,"Alternatipathes alternata",5408.5,-145.5,21.5
"30652",10018,6,"Bathypathes patula",5408.5,-145.5,21.5
"30653",10018,6,"Stichopathes spiessi",5408.5,-145.5,21.5
"30654",10018,6,"Trissopathes pseudotristicha",5408.5,-145.5,21.5
"30655",10018,6,"Trissopathes tetracrada",5408.5,-145.5,21.5
"30656",10019,6,"Abyssopathes lyra",5812.25,-144.5,21.5
"30657",10019,6,"Alternatipathes alternata",5812.25,-144.5,21.5
"30658",10019,6,"Bathypathes patula",5812.25,-144.5,21.5
"30659",10019,6,"Stichopathes spiessi",5812.25,-144.5,21.5
"30660",10019,6,"Trissopathes pseudotristicha",5812.25,-144.5,21.5
"30661",10019,6,"Trissopathes tetracrada",5812.25,-144.5,21.5
"30662",10020,6,"Abyssopathes lyra",5494.5,-143.5,21.5
"30663",10020,6,"Alternatipathes alternata",5494.5,-143.5,21.5
"30664",10020,6,"Bathypathes patula",5494.5,-143.5,21.5
"30665",10020,6,"Stichopathes spiessi",5494.5,-143.5,21.5
"30666",10020,6,"Trissopathes pseudotristicha",5494.5,-143.5,21.5
"30667",10020,6,"Trissopathes tetracrada",5494.5,-143.5,21.5
"30668",10021,6,"Abyssopathes lyra",5355.5,-142.5,21.5
"30669",10021,6,"Alternatipathes alternata",5355.5,-142.5,21.5
"30670",10021,6,"Bathypathes patula",5355.5,-142.5,21.5
"30671",10021,6,"Stichopathes spiessi",5355.5,-142.5,21.5
"30672",10021,6,"Trissopathes pseudotristicha",5355.5,-142.5,21.5
"30673",10021,6,"Trissopathes tetracrada",5355.5,-142.5,21.5
"30674",10022,5,"Alternatipathes alternata",5411.25,-141.5,21.5
"30675",10022,5,"Bathypathes patula",5411.25,-141.5,21.5
"30676",10022,5,"Stichopathes spiessi",5411.25,-141.5,21.5
"30677",10022,5,"Trissopathes pseudotristicha",5411.25,-141.5,21.5
"30678",10022,5,"Trissopathes tetracrada",5411.25,-141.5,21.5
"30679",10023,5,"Alternatipathes alternata",5364.75,-140.5,21.5
"30680",10023,5,"Bathypathes patula",5364.75,-140.5,21.5
"30681",10023,5,"Stichopathes spiessi",5364.75,-140.5,21.5
"30682",10023,5,"Trissopathes pseudotristicha",5364.75,-140.5,21.5
"30683",10023,5,"Trissopathes tetracrada",5364.75,-140.5,21.5
"30684",10024,4,"Alternatipathes alternata",5111.25,-139.5,21.5
"30685",10024,4,"Bathypathes patula",5111.25,-139.5,21.5
"30686",10024,4,"Stichopathes spiessi",5111.25,-139.5,21.5
"30687",10024,4,"Trissopathes pseudotristicha",5111.25,-139.5,21.5
"30688",10025,4,"Alternatipathes alternata",5266.5,-138.5,21.5
"30689",10025,4,"Bathypathes patula",5266.5,-138.5,21.5
"30690",10025,4,"Stichopathes spiessi",5266.5,-138.5,21.5
"30691",10025,4,"Trissopathes pseudotristicha",5266.5,-138.5,21.5
"30692",10026,4,"Alternatipathes alternata",5141.25,-137.5,21.5
"30693",10026,4,"Bathypathes patula",5141.25,-137.5,21.5
"30694",10026,4,"Stichopathes spiessi",5141.25,-137.5,21.5
"30695",10026,4,"Trissopathes pseudotristicha",5141.25,-137.5,21.5
"30696",10027,4,"Alternatipathes alternata",5079.25,-136.5,21.5
"30697",10027,4,"Bathypathes patula",5079.25,-136.5,21.5
"30698",10027,4,"Stichopathes spiessi",5079.25,-136.5,21.5
"30699",10027,4,"Trissopathes pseudotristicha",5079.25,-136.5,21.5
"30700",10028,4,"Alternatipathes alternata",5044.75,-135.5,21.5
"30701",10028,4,"Bathypathes patula",5044.75,-135.5,21.5
"30702",10028,4,"Stichopathes spiessi",5044.75,-135.5,21.5
"30703",10028,4,"Trissopathes pseudotristicha",5044.75,-135.5,21.5
"30704",10029,4,"Alternatipathes alternata",5231.75,-134.5,21.5
"30705",10029,4,"Bathypathes patula",5231.75,-134.5,21.5
"30706",10029,4,"Stichopathes spiessi",5231.75,-134.5,21.5
"30707",10029,4,"Trissopathes pseudotristicha",5231.75,-134.5,21.5
"30708",10030,4,"Alternatipathes alternata",5219,-133.5,21.5
"30709",10030,4,"Bathypathes patula",5219,-133.5,21.5
"30710",10030,4,"Stichopathes spiessi",5219,-133.5,21.5
"30711",10030,4,"Trissopathes pseudotristicha",5219,-133.5,21.5
"30712",10031,4,"Alternatipathes alternata",4974.75,-132.5,21.5
"30713",10031,4,"Bathypathes patula",4974.75,-132.5,21.5
"30714",10031,4,"Stichopathes spiessi",4974.75,-132.5,21.5
"30715",10031,4,"Trissopathes pseudotristicha",4974.75,-132.5,21.5
"30716",10032,4,"Alternatipathes alternata",4825.75,-131.5,21.5
"30717",10032,4,"Bathypathes patula",4825.75,-131.5,21.5
"30718",10032,4,"Stichopathes spiessi",4825.75,-131.5,21.5
"30719",10032,4,"Trissopathes pseudotristicha",4825.75,-131.5,21.5
"30720",10033,3,"Alternatipathes alternata",4695.75,-130.5,21.5
"30721",10033,3,"Bathypathes patula",4695.75,-130.5,21.5
"30722",10033,3,"Stichopathes spiessi",4695.75,-130.5,21.5
"30723",10034,2,"Alternatipathes alternata",4917.5,-129.5,21.5
"30724",10034,2,"Bathypathes patula",4917.5,-129.5,21.5
"30725",10035,2,"Alternatipathes alternata",4716,-128.5,21.5
"30726",10035,2,"Bathypathes patula",4716,-128.5,21.5
"30727",10036,2,"Alternatipathes alternata",4712.75,-127.5,21.5
"30728",10036,2,"Bathypathes patula",4712.75,-127.5,21.5
"30729",10037,2,"Alternatipathes alternata",4543.25,-126.5,21.5
"30730",10037,2,"Bathypathes patula",4543.25,-126.5,21.5
"30731",10038,2,"Alternatipathes alternata",4456,-125.5,21.5
"30732",10038,2,"Bathypathes patula",4456,-125.5,21.5
"30733",10039,2,"Alternatipathes alternata",4350,-124.5,21.5
"30734",10039,2,"Bathypathes patula",4350,-124.5,21.5
"30735",10040,2,"Alternatipathes alternata",4019.5,-123.5,21.5
"30736",10040,2,"Bathypathes patula",4019.5,-123.5,21.5
"30737",10041,2,"Alternatipathes alternata",4111.75,-122.5,21.5
"30738",10041,2,"Bathypathes patula",4111.75,-122.5,21.5
"30739",10042,2,"Alternatipathes alternata",3368.5,-121.5,21.5
"30740",10042,2,"Bathypathes patula",3368.5,-121.5,21.5
"30741",10043,2,"Alternatipathes alternata",4045.5,-120.5,21.5
"30742",10043,2,"Bathypathes patula",4045.5,-120.5,21.5
"30743",10044,2,"Alternatipathes alternata",3886.25,-119.5,21.5
"30744",10044,2,"Bathypathes patula",3886.25,-119.5,21.5
"30745",10045,2,"Alternatipathes alternata",4069.5,-118.5,21.5
"30746",10045,2,"Bathypathes patula",4069.5,-118.5,21.5
"30747",10046,2,"Alternatipathes alternata",3931,-117.5,21.5
"30748",10046,2,"Bathypathes patula",3931,-117.5,21.5
"30749",10047,2,"Alternatipathes alternata",3821.5,-116.5,21.5
"30750",10047,2,"Bathypathes patula",3821.5,-116.5,21.5
"30751",10048,2,"Alternatipathes alternata",3566.25,-115.5,21.5
"30752",10048,2,"Bathypathes patula",3566.25,-115.5,21.5
"30753",10049,1,"Bathypathes patula",3960.75,-114.5,21.5
"30754",10050,1,"Bathypathes patula",3581,-113.5,21.5
"30755",10051,1,"Bathypathes patula",3698,-112.5,21.5
"30756",10052,2,"Antipathes galapagensis",3155.75,-111.5,21.5
"30757",10052,2,"Bathypathes patula",3155.75,-111.5,21.5
"30758",10053,2,"Antipathes galapagensis",3280.75,-110.5,21.5
"30759",10053,2,"Bathypathes patula",3280.75,-110.5,21.5
"30760",10054,2,"Antipathes galapagensis",3050,-109.5,21.5
"30761",10054,2,"Bathypathes patula",3050,-109.5,21.5
"30762",10055,2,"Antipathes galapagensis",2953,-108.5,21.5
"30763",10055,2,"Bathypathes patula",2953,-108.5,21.5
"30764",10056,3,"Antipathes galapagensis",2975,-107.5,21.5
"30765",10056,3,"Bathypathes patula",2975,-107.5,21.5
"30766",10056,3,"Myriopathes panamensis",2975,-107.5,21.5
"30767",10057,3,"Antipathes galapagensis",104.2502,-106.5,21.5
"30768",10057,3,"Bathypathes patula",104.2502,-106.5,21.5
"30769",10057,3,"Myriopathes panamensis",104.2502,-106.5,21.5
"30770",10058,3,"Antipathes galapagensis",39.75001,-105.5,21.5
"30771",10058,3,"Bathypathes patula",39.75001,-105.5,21.5
"30772",10058,3,"Myriopathes panamensis",39.75001,-105.5,21.5
"30773",10059,1,"Bathypathes patula",0,-104.5,21.5
"30774",10060,1,"Bathypathes patula",0,-103.5,21.5
"30775",10061,1,"Bathypathes patula",0,-102.5,21.5
"30776",10062,1,"Bathypathes patula",0,-101.5,21.5
"30777",10089,11,"Abyssopathes lyra",5474.25,-178.5,22.5
"30778",10089,11,"Alternatipathes alternata",5474.25,-178.5,22.5
"30779",10089,11,"Bathypathes patula",5474.25,-178.5,22.5
"30780",10089,11,"Cirrhipathes anguina",5474.25,-178.5,22.5
"30781",10089,11,"Cirrhipathes spiralis",5474.25,-178.5,22.5
"30782",10089,11,"Dendropathes intermedia",5474.25,-178.5,22.5
"30783",10089,11,"Myriopathes ulex",5474.25,-178.5,22.5
"30784",10089,11,"Schizopathes affinis",5474.25,-178.5,22.5
"30785",10089,11,"Stichopathes spiessi",5474.25,-178.5,22.5
"30786",10089,11,"Trissopathes pseudotristicha",5474.25,-178.5,22.5
"30787",10089,11,"Trissopathes tristicha",5474.25,-178.5,22.5
"30788",10090,11,"Abyssopathes lyra",5571.25,-177.5,22.5
"30789",10090,11,"Alternatipathes alternata",5571.25,-177.5,22.5
"30790",10090,11,"Bathypathes patula",5571.25,-177.5,22.5
"30791",10090,11,"Cirrhipathes anguina",5571.25,-177.5,22.5
"30792",10090,11,"Cirrhipathes spiralis",5571.25,-177.5,22.5
"30793",10090,11,"Dendropathes intermedia",5571.25,-177.5,22.5
"30794",10090,11,"Myriopathes ulex",5571.25,-177.5,22.5
"30795",10090,11,"Schizopathes affinis",5571.25,-177.5,22.5
"30796",10090,11,"Stichopathes spiessi",5571.25,-177.5,22.5
"30797",10090,11,"Trissopathes pseudotristicha",5571.25,-177.5,22.5
"30798",10090,11,"Trissopathes tristicha",5571.25,-177.5,22.5
"30799",10091,11,"Abyssopathes lyra",5447.25,-176.5,22.5
"30800",10091,11,"Alternatipathes alternata",5447.25,-176.5,22.5
"30801",10091,11,"Bathypathes patula",5447.25,-176.5,22.5
"30802",10091,11,"Cirrhipathes anguina",5447.25,-176.5,22.5
"30803",10091,11,"Cirrhipathes spiralis",5447.25,-176.5,22.5
"30804",10091,11,"Dendropathes intermedia",5447.25,-176.5,22.5
"30805",10091,11,"Myriopathes ulex",5447.25,-176.5,22.5
"30806",10091,11,"Schizopathes affinis",5447.25,-176.5,22.5
"30807",10091,11,"Stichopathes spiessi",5447.25,-176.5,22.5
"30808",10091,11,"Trissopathes pseudotristicha",5447.25,-176.5,22.5
"30809",10091,11,"Trissopathes tristicha",5447.25,-176.5,22.5
"30810",10092,11,"Abyssopathes lyra",5358.25,-175.5,22.5
"30811",10092,11,"Alternatipathes alternata",5358.25,-175.5,22.5
"30812",10092,11,"Bathypathes patula",5358.25,-175.5,22.5
"30813",10092,11,"Cirrhipathes anguina",5358.25,-175.5,22.5
"30814",10092,11,"Cirrhipathes spiralis",5358.25,-175.5,22.5
"30815",10092,11,"Dendropathes intermedia",5358.25,-175.5,22.5
"30816",10092,11,"Myriopathes ulex",5358.25,-175.5,22.5
"30817",10092,11,"Schizopathes affinis",5358.25,-175.5,22.5
"30818",10092,11,"Stichopathes spiessi",5358.25,-175.5,22.5
"30819",10092,11,"Trissopathes pseudotristicha",5358.25,-175.5,22.5
"30820",10092,11,"Trissopathes tristicha",5358.25,-175.5,22.5
"30821",10093,11,"Abyssopathes lyra",5287.25,-174.5,22.5
"30822",10093,11,"Alternatipathes alternata",5287.25,-174.5,22.5
"30823",10093,11,"Bathypathes patula",5287.25,-174.5,22.5
"30824",10093,11,"Cirrhipathes anguina",5287.25,-174.5,22.5
"30825",10093,11,"Cirrhipathes spiralis",5287.25,-174.5,22.5
"30826",10093,11,"Dendropathes intermedia",5287.25,-174.5,22.5
"30827",10093,11,"Myriopathes ulex",5287.25,-174.5,22.5
"30828",10093,11,"Schizopathes affinis",5287.25,-174.5,22.5
"30829",10093,11,"Stichopathes spiessi",5287.25,-174.5,22.5
"30830",10093,11,"Trissopathes pseudotristicha",5287.25,-174.5,22.5
"30831",10093,11,"Trissopathes tristicha",5287.25,-174.5,22.5
"30832",10094,12,"Abyssopathes lyra",5166.25,-173.5,22.5
"30833",10094,12,"Alternatipathes alternata",5166.25,-173.5,22.5
"30834",10094,12,"Bathypathes patula",5166.25,-173.5,22.5
"30835",10094,12,"Cirrhipathes anguina",5166.25,-173.5,22.5
"30836",10094,12,"Cirrhipathes spiralis",5166.25,-173.5,22.5
"30837",10094,12,"Dendropathes intermedia",5166.25,-173.5,22.5
"30838",10094,12,"Myriopathes ulex",5166.25,-173.5,22.5
"30839",10094,12,"Schizopathes affinis",5166.25,-173.5,22.5
"30840",10094,12,"Stauropathes staurocrada",5166.25,-173.5,22.5
"30841",10094,12,"Stichopathes spiessi",5166.25,-173.5,22.5
"30842",10094,12,"Trissopathes pseudotristicha",5166.25,-173.5,22.5
"30843",10094,12,"Trissopathes tristicha",5166.25,-173.5,22.5
"30844",10095,12,"Abyssopathes lyra",4972,-172.5,22.5
"30845",10095,12,"Alternatipathes alternata",4972,-172.5,22.5
"30846",10095,12,"Bathypathes patula",4972,-172.5,22.5
"30847",10095,12,"Cirrhipathes anguina",4972,-172.5,22.5
"30848",10095,12,"Cirrhipathes spiralis",4972,-172.5,22.5
"30849",10095,12,"Dendropathes intermedia",4972,-172.5,22.5
"30850",10095,12,"Myriopathes ulex",4972,-172.5,22.5
"30851",10095,12,"Schizopathes affinis",4972,-172.5,22.5
"30852",10095,12,"Stauropathes staurocrada",4972,-172.5,22.5
"30853",10095,12,"Stichopathes spiessi",4972,-172.5,22.5
"30854",10095,12,"Trissopathes pseudotristicha",4972,-172.5,22.5
"30855",10095,12,"Trissopathes tristicha",4972,-172.5,22.5
"30856",10096,12,"Abyssopathes lyra",4848,-171.5,22.5
"30857",10096,12,"Alternatipathes alternata",4848,-171.5,22.5
"30858",10096,12,"Bathypathes patula",4848,-171.5,22.5
"30859",10096,12,"Cirrhipathes anguina",4848,-171.5,22.5
"30860",10096,12,"Cirrhipathes spiralis",4848,-171.5,22.5
"30861",10096,12,"Dendropathes intermedia",4848,-171.5,22.5
"30862",10096,12,"Myriopathes ulex",4848,-171.5,22.5
"30863",10096,12,"Schizopathes affinis",4848,-171.5,22.5
"30864",10096,12,"Stauropathes staurocrada",4848,-171.5,22.5
"30865",10096,12,"Stichopathes spiessi",4848,-171.5,22.5
"30866",10096,12,"Trissopathes pseudotristicha",4848,-171.5,22.5
"30867",10096,12,"Trissopathes tristicha",4848,-171.5,22.5
"30868",10097,12,"Abyssopathes lyra",4758.5,-170.5,22.5
"30869",10097,12,"Alternatipathes alternata",4758.5,-170.5,22.5
"30870",10097,12,"Bathypathes patula",4758.5,-170.5,22.5
"30871",10097,12,"Cirrhipathes anguina",4758.5,-170.5,22.5
"30872",10097,12,"Cirrhipathes spiralis",4758.5,-170.5,22.5
"30873",10097,12,"Dendropathes intermedia",4758.5,-170.5,22.5
"30874",10097,12,"Myriopathes ulex",4758.5,-170.5,22.5
"30875",10097,12,"Schizopathes affinis",4758.5,-170.5,22.5
"30876",10097,12,"Stauropathes staurocrada",4758.5,-170.5,22.5
"30877",10097,12,"Stichopathes spiessi",4758.5,-170.5,22.5
"30878",10097,12,"Trissopathes pseudotristicha",4758.5,-170.5,22.5
"30879",10097,12,"Trissopathes tristicha",4758.5,-170.5,22.5
"30880",10098,12,"Abyssopathes lyra",4660.75,-169.5,22.5
"30881",10098,12,"Alternatipathes alternata",4660.75,-169.5,22.5
"30882",10098,12,"Bathypathes patula",4660.75,-169.5,22.5
"30883",10098,12,"Cirrhipathes anguina",4660.75,-169.5,22.5
"30884",10098,12,"Cirrhipathes spiralis",4660.75,-169.5,22.5
"30885",10098,12,"Dendropathes intermedia",4660.75,-169.5,22.5
"30886",10098,12,"Myriopathes ulex",4660.75,-169.5,22.5
"30887",10098,12,"Schizopathes affinis",4660.75,-169.5,22.5
"30888",10098,12,"Stauropathes staurocrada",4660.75,-169.5,22.5
"30889",10098,12,"Stichopathes spiessi",4660.75,-169.5,22.5
"30890",10098,12,"Trissopathes pseudotristicha",4660.75,-169.5,22.5
"30891",10098,12,"Trissopathes tristicha",4660.75,-169.5,22.5
"30892",10099,12,"Abyssopathes lyra",4686.75,-168.5,22.5
"30893",10099,12,"Alternatipathes alternata",4686.75,-168.5,22.5
"30894",10099,12,"Bathypathes patula",4686.75,-168.5,22.5
"30895",10099,12,"Cirrhipathes anguina",4686.75,-168.5,22.5
"30896",10099,12,"Cirrhipathes spiralis",4686.75,-168.5,22.5
"30897",10099,12,"Dendropathes intermedia",4686.75,-168.5,22.5
"30898",10099,12,"Myriopathes ulex",4686.75,-168.5,22.5
"30899",10099,12,"Schizopathes affinis",4686.75,-168.5,22.5
"30900",10099,12,"Stauropathes staurocrada",4686.75,-168.5,22.5
"30901",10099,12,"Stichopathes spiessi",4686.75,-168.5,22.5
"30902",10099,12,"Trissopathes pseudotristicha",4686.75,-168.5,22.5
"30903",10099,12,"Trissopathes tristicha",4686.75,-168.5,22.5
"30904",10100,11,"Abyssopathes lyra",4659.75,-167.5,22.5
"30905",10100,11,"Alternatipathes alternata",4659.75,-167.5,22.5
"30906",10100,11,"Bathypathes patula",4659.75,-167.5,22.5
"30907",10100,11,"Cirrhipathes anguina",4659.75,-167.5,22.5
"30908",10100,11,"Cirrhipathes spiralis",4659.75,-167.5,22.5
"30909",10100,11,"Dendropathes intermedia",4659.75,-167.5,22.5
"30910",10100,11,"Myriopathes ulex",4659.75,-167.5,22.5
"30911",10100,11,"Schizopathes affinis",4659.75,-167.5,22.5
"30912",10100,11,"Stauropathes staurocrada",4659.75,-167.5,22.5
"30913",10100,11,"Stichopathes spiessi",4659.75,-167.5,22.5
"30914",10100,11,"Trissopathes pseudotristicha",4659.75,-167.5,22.5
"30915",10101,11,"Abyssopathes lyra",2518.5,-166.5,22.5
"30916",10101,11,"Alternatipathes alternata",2518.5,-166.5,22.5
"30917",10101,11,"Bathypathes patula",2518.5,-166.5,22.5
"30918",10101,11,"Cirrhipathes anguina",2518.5,-166.5,22.5
"30919",10101,11,"Cirrhipathes spiralis",2518.5,-166.5,22.5
"30920",10101,11,"Dendropathes intermedia",2518.5,-166.5,22.5
"30921",10101,11,"Myriopathes ulex",2518.5,-166.5,22.5
"30922",10101,11,"Schizopathes affinis",2518.5,-166.5,22.5
"30923",10101,11,"Stauropathes staurocrada",2518.5,-166.5,22.5
"30924",10101,11,"Stichopathes spiessi",2518.5,-166.5,22.5
"30925",10101,11,"Trissopathes pseudotristicha",2518.5,-166.5,22.5
"30926",10102,11,"Abyssopathes lyra",4661.25,-165.5,22.5
"30927",10102,11,"Alternatipathes alternata",4661.25,-165.5,22.5
"30928",10102,11,"Bathypathes patula",4661.25,-165.5,22.5
"30929",10102,11,"Cirrhipathes anguina",4661.25,-165.5,22.5
"30930",10102,11,"Cirrhipathes spiralis",4661.25,-165.5,22.5
"30931",10102,11,"Dendropathes intermedia",4661.25,-165.5,22.5
"30932",10102,11,"Myriopathes ulex",4661.25,-165.5,22.5
"30933",10102,11,"Schizopathes affinis",4661.25,-165.5,22.5
"30934",10102,11,"Stauropathes staurocrada",4661.25,-165.5,22.5
"30935",10102,11,"Stichopathes spiessi",4661.25,-165.5,22.5
"30936",10102,11,"Trissopathes pseudotristicha",4661.25,-165.5,22.5
"30937",10103,11,"Abyssopathes lyra",4583.25,-164.5,22.5
"30938",10103,11,"Alternatipathes alternata",4583.25,-164.5,22.5
"30939",10103,11,"Bathypathes patula",4583.25,-164.5,22.5
"30940",10103,11,"Cirrhipathes anguina",4583.25,-164.5,22.5
"30941",10103,11,"Cirrhipathes spiralis",4583.25,-164.5,22.5
"30942",10103,11,"Dendropathes intermedia",4583.25,-164.5,22.5
"30943",10103,11,"Myriopathes ulex",4583.25,-164.5,22.5
"30944",10103,11,"Schizopathes affinis",4583.25,-164.5,22.5
"30945",10103,11,"Stauropathes staurocrada",4583.25,-164.5,22.5
"30946",10103,11,"Stichopathes spiessi",4583.25,-164.5,22.5
"30947",10103,11,"Trissopathes pseudotristicha",4583.25,-164.5,22.5
"30948",10104,11,"Abyssopathes lyra",4558.25,-163.5,22.5
"30949",10104,11,"Alternatipathes alternata",4558.25,-163.5,22.5
"30950",10104,11,"Bathypathes patula",4558.25,-163.5,22.5
"30951",10104,11,"Cirrhipathes anguina",4558.25,-163.5,22.5
"30952",10104,11,"Cirrhipathes spiralis",4558.25,-163.5,22.5
"30953",10104,11,"Dendropathes intermedia",4558.25,-163.5,22.5
"30954",10104,11,"Myriopathes ulex",4558.25,-163.5,22.5
"30955",10104,11,"Schizopathes affinis",4558.25,-163.5,22.5
"30956",10104,11,"Stauropathes staurocrada",4558.25,-163.5,22.5
"30957",10104,11,"Stichopathes spiessi",4558.25,-163.5,22.5
"30958",10104,11,"Trissopathes pseudotristicha",4558.25,-163.5,22.5
"30959",10105,12,"Abyssopathes lyra",4282.75,-162.5,22.5
"30960",10105,12,"Alternatipathes alternata",4282.75,-162.5,22.5
"30961",10105,12,"Bathypathes patula",4282.75,-162.5,22.5
"30962",10105,12,"Cirrhipathes anguina",4282.75,-162.5,22.5
"30963",10105,12,"Cirrhipathes spiralis",4282.75,-162.5,22.5
"30964",10105,12,"Dendropathes intermedia",4282.75,-162.5,22.5
"30965",10105,12,"Myriopathes ulex",4282.75,-162.5,22.5
"30966",10105,12,"pseudocirrhipathes mapia",4282.75,-162.5,22.5
"30967",10105,12,"Schizopathes affinis",4282.75,-162.5,22.5
"30968",10105,12,"Stauropathes staurocrada",4282.75,-162.5,22.5
"30969",10105,12,"Stichopathes spiessi",4282.75,-162.5,22.5
"30970",10105,12,"Trissopathes pseudotristicha",4282.75,-162.5,22.5
